小区,房屋数量,count,均价变动,lng,lat,地址,ID
合景峰汇一期,1,17406,-0.071648,120.611207,31.370158,人民路,888958
永兴小区,4,40936,-0.009861,120.601224,30.658630,恒兴路,892525
镇南新村,6,8948,0.186549,120.514514,30.917500,镇南路1270号,1037886
东湖金悦,21,10649,0.007031,120.592460,30.634900,振兴东路329号,992988
瑞富广场公寓,2,8693,-0.172033,120.631571,31.298082,人民路438号,886245
合悦江南,16,11780,-0.067528,120.572686,30.545333,悦容路,892450
东大街如意佳园,26,7921,0.025178,120.472706,32.558567,凤山北路，近河滨东路,917957
皇家领誉,1,11891,-0.002684,120.633694,30.911346,舜湖西路1300号,887298
学府花苑,2,18863,-0.343961,120.586850,31.265245,学府路,886660
南山雅居,89,10821,0.000481,119.876074,31.099139,长水线,1025093
滨江龙湖湾,9,7582,0.226816,120.560987,31.973520,府前路,889216
曙光新村,2,20047,0.101406,120.634338,31.320975,临顿路,885772
苏州湾景苑(西区),1,14606,-0.144698,120.601030,31.148984,高新路，近水秀街,886857
朗诗绿色街区(别墅),1,45375,-0.002828,120.536736,31.257572,金枫路,887949
新城吾悦广场,8,15000,0.023192,120.549377,31.843691,金港大道，近南二环路,889655
鑫苑国际城市花园南区(虎丘区),5,17931,-0.010649,120.568911,31.322939,华山路8号,886535
富都花园,1,8857,0.082692,120.421684,31.962644,天台北路15号,889268
丽景佳苑,3,7748,-0.013371,120.450692,30.450845,景华路220号,952804
姑苏区万达广场,1,15138,-0.033656,120.621754,31.348985,人民路3188号,885436
上海城新天地家园A区,1,5166,,120.462175,30.915060,贯南一路,887275
书院二村,1,8850,0.347032,120.597882,31.927809,书院路，近合兴路,889489
金湾别墅苑,1,7000,,120.454609,31.924889,塍西路69号,889383
海宁洛塘公馆,140,11463,0.056766,120.629617,30.495679,硖斜路，近白狞港,1032298
星城铭座,8,10000,,120.493428,31.245856,孙武路602号,887900
名骏豪庭,8,7240,-0.186683,120.625111,30.798132,虹桥路,762087
海光小区,1,7067,,120.480872,32.544691,海光路,917886
绿都姑苏雅集,18,39289,-0.006962,120.632247,31.295494,人民路，近东二路,1024528
中奥美泉宫,14,18008,0.003209,120.076589,30.920657,弁山大道1818号,939207
金都花苑二期,1,8089,0.203899,120.448675,31.944117,中兴南路，近晨丰公路,889703
和睦苑,2,6554,-0.203893,119.975237,30.538093,和睦巷,939370
东花桥巷,3,15700,-0.219347,120.636207,31.323586,临顿路,885847
竹镜茶语,4,10196,,119.875503,31.098995,长达线,939610
天诚公寓,1,9599,-0.205709,120.697352,30.522235,海昌南路,891511
曲新花苑,1,4705,,120.337193,32.500607,曲新路13号,926350
三元新村,2,28649,-0.048910,120.583281,31.311355,金门路,885572
绿地中心海珀云玺,1,18081,-0.097392,120.594545,31.136958,东太湖大道,886850
世纪新城,1,12464,-0.055479,120.546318,31.887964,恒河路，近大包巷弄,889484
花苑二村,3,28641,-0.027981,120.520949,31.267870,花苑西路,887762
翡翠家园东区,1,7449,0.155990,120.678154,31.459881,翡翠路,889091
太湖纯水岸,3,13333,-0.031806,120.431176,31.229758,伍相路1号,887998
莱茵河畔,29,8333,-0.196495,119.920406,31.044107,锦绣路，近合溪新港路,1006347
绿城诚园,2,9672,0.090417,119.729526,30.627191,安吉大道,939679
金域蓝湾,2,14705,0.238837,120.526538,31.297522,金山路，近湘江路,887782
金域世家,50,11113,0.001658,120.664962,30.532158,硖仲路499号,1018750
鼎昌名邸,62,4617,-0.075626,120.416544,32.311134,人民路64号,926278
金海丽水湾,8,7530,0.058625,120.452041,32.556914,河滨西路88号,917905
天地源太湖香颐花园,2,15411,-0.139675,120.621754,31.193988,吴郡路，近君益街,888080
水岸家园,1,25833,-0.052522,120.612939,31.344893,总官堂路1160号,885424
恒都香缇溪岸,5,11971,0.130555,119.668150,30.602097,浒溪南路,939641
合景峰汇二期,3,18431,-0.190302,120.609995,31.370039,人民路,888949
钱江君庭(南区),5,36623,0.133081,120.568361,30.406853,翁金线，近三里港路,914290
保利居上,1,18484,-0.196335,120.690246,31.251628,郭新东路78号,887381
奥体新城,1,6674,0.001200,120.607834,32.379582,惠政路,918271
建成丽园,9,5434,0.028972,120.578104,32.281848,如港公路,1010377
南洋公馆,1,5623,-0.231936,120.291574,30.614928,南洋路,939343
观音弄小区,1,35119,0.398276,120.639771,31.309263,十梓街,886137
紫金南苑,3,8060,0.230722,119.905667,30.999503,紫金路,939612
阳光花城,13,20570,0.022841,120.620127,30.679631,凯旋路1398号,892521
一品苑,58,7343,-0.057833,120.562969,31.873234,东环路，近暨阳中路,889581
万华金御湾,21,7317,-0.012417,119.941685,31.026258,中央大道,939558
汇高百悦府,6,10000,,120.697337,30.497450,江南大道，近海昌南路,952801
莱茵河畔(别墅),51,10342,-0.004495,119.920190,31.046924,锦绣路，近合溪新港路,1006346
滨湖苑,1,3625,0.035714,120.191256,30.722448,里桥路,939219
融创石湖桃花源,3,20642,0.046810,120.608872,31.261439,友新高架，近新郭港,886663
春江花苑,59,3763,-0.009737,120.584407,32.111654,纬八路,918279
香墅湾,25,12512,0.331101,120.418683,30.862450,年丰路379号,939302
汇景名苑,2,9384,0.025798,120.640742,30.909460,舜湖西路,887299
秀湖香颂湾(商住楼),19,8334,-0.070383,120.697037,30.788941,秀洲大道1369号,1022023
海德公寓,6,5159,0.008405,120.563980,30.627280,梧丰路511号,992994
花苑新村,45,11786,0.003670,120.521679,31.265741,花苑街,887764
秀水瑞苑,1,9812,-0.038357,120.624995,30.801293,蓬莱路,794262
合景峰汇三期,1,18979,-0.094461,120.611531,31.371300,聚贤路,888954
嘉业阳光城,15,11486,0.113498,120.105115,30.888772,凤凰路288号,939037
雅阁花园,5,40751,0.029622,120.567112,31.297068,狮山路185号,886625
奥林运河湾,1,10291,-0.169848,120.671396,31.188575,淞兴路,887005
信业ICC,4,16100,0.026503,120.106134,30.870853,红旗路，近南街,990888
长广金水苑,16,6135,0.265302,119.713780,31.080395,s301,939601
金都花苑一期,6,4054,,120.438598,31.945704,晨丰公路，近勤政路,889704
龙庭花园,10,8836,0.393079,120.596130,30.991766,双龙路,887243
太湖华府,1,10638,-0.032205,120.325249,31.140629,大桥路,888116
绿城安吉桃花源,3,12575,-0.191936,119.638616,30.582754,梅灵线,939678
锦溪江南美墅,1,7572,-0.051322,120.023943,30.671711,建设路1号,939059
龙庭国际,1,6369,-0.113733,120.570904,30.648545,中山路298号,892482
新塍佳源中心广场,2,9252,0.075919,120.622725,30.800661,虹桥路581号,1012474
苏园,1,11614,-0.150179,120.554750,31.834789,新泾中路,889499
旭辉悦庭,1,12566,-0.193641,120.508454,31.376832,大家浜路8号,886719
苏园(别墅),1,12200,-0.189931,120.554669,31.834218,新泾中路,889676
弘博名人世家,1,5380,-0.021709,120.456507,32.581354,城丹凤路216号,926345
吴江上海城,1,14174,0.005962,120.641152,31.182029,仲英大道1088号,886824
承安新都会,58,11249,0.037754,120.091853,30.850348,二环南路，近夹山路口,1030279
世贸中心,1,8888,0.059789,120.134560,30.867175,苕溪东路,939131
太湖缘,1,30973,,120.464073,31.133017,腾飞路399号,560931
铂金公馆,14,14125,-0.021156,119.667402,30.610807,独松观路468号,989736
美都铭座,12,9139,-0.027456,119.924405,31.003582,明珠路61号,939542
中南世纪城南区,1,12374,-0.030724,120.647862,31.133761,中山南路,887082
万科新都会,8,17085,0.000723,120.415426,31.350758,武夷山路,886756
运河苑,233,10211,-0.044526,120.452832,30.457092,青年路96号,952811
锦绣家园,18,12357,0.156006,120.646561,30.985421,学才路29号,887217
西塘河小区,1,10000,-0.264706,120.649992,31.174669,西塘河路97号,886975
盛泽国贸中心,19,9237,0.007410,120.637848,30.903818,市场西路599号,1022391
月亮湾(南区),24,13190,0.007351,120.645769,31.272182,迎春路，近文曲路 ,887709
金盛花苑小区,3,9692,-0.030735,120.497495,32.539268,黄海大道,917906
西门新村,2,19080,0.390678,120.541308,31.872307,梁丰路688号,889532
宝祥苑,1,17942,0.277151,120.547991,31.370206,城北西路2555号,885350
明珠花园,18,7794,0.045052,119.924021,31.000952,海兴路,939544
万科新都会(别墅),1,18110,0.001427,120.414594,31.351222,武夷山路,886770
芙蓉新村,18,26099,0.018587,120.626604,31.402850,芙蓉街33号,888814
凤凰公寓,1,9583,0.001149,120.569908,30.633805,振兴东路，近人民路,992989
建新别墅,1,38918,-0.014734,120.638795,31.315643,建新巷,885852
锦绣苑,4,8510,0.032266,120.571067,32.395336,锦绣街,918353
苏锦一村(丹桂苑),2,31818,,120.615194,31.342552,平河路，近江坤路,885391
金茂国际,17,6586,0.219187,120.556051,32.388758,中山西路1号,918348
碧桂园天誉,2,10576,-0.116359,120.620769,30.906425,市场西路，近广州路,887281
绿地香颂别墅,20,30735,-0.177301,120.605876,31.134289,学院路6699号,886854
水绘曦园,1,6324,,120.572901,32.401277,海阳路,918398
达欣祥河湾,1,5337,-0.134738,120.395959,32.517447,宁海线，近烟沪线,938362
苏州吴中万达广场,22,11967,-0.018362,120.614096,31.259948,友新路，近石湖西路,887689
赞成名仕府,96,8990,-0.071548,120.105725,30.922756,安吉路,939200
