小区,房屋数量,count,均价变动,lng,lat,地址,ID
五峰山枫林山居,3,15151,0.025101,119.585216,30.602462,306省道,989734
嘉园,5,90182,0.115457,120.643532,31.302637,南石皮弄7号,886158
招商小石城香樟园,1,13466,-0.326393,120.620820,31.222845,梧桐街，近吴港南路,887643
苏州丽都国际,1,14444,,120.639957,31.259622,石湖东路100-12号,887586
龙湖苑,9,6451,0.392865,120.188990,30.717432,东栅路,939268
新湖小区,2,7431,0.384854,119.916880,31.047480,忻湖路,939577
星光耀花园,40,11666,-0.005032,120.552755,31.361465,虎池路1588号,885364
秀洲小区,7,7959,0.032162,120.695683,30.755869,秀园路128号,890289
花样年太湖天城,6,9692,0.010636,120.423700,31.222382,环太湖大道128号,505193
南园花苑,1,44334,0.299469,120.645197,31.292605,南园南路,886213
海上湾,4,15101,0.362002,120.163551,30.873112,蜀山路1788号,938998
宏博金海岸,3,5624,0.100470,120.505874,32.553297,迎宾路116号,917894
海宁江南世家,13,8996,-0.037369,120.699938,30.499938,海昌大道,892083
春江花苑,10,10450,0.104651,120.630413,30.496143,庆东路，近硖斜路,925378
康桥名园,13,9284,-0.028119,120.453944,30.448584,开元路,890957
文苑小区,3,5999,-0.082301,120.121842,30.869363,外环东路,939167
山湖如归苑,2,10333,-0.032219,120.694496,31.162969,绣湖东路588号,887026
金科廊桥水岸,4,13736,0.193501,120.643321,31.127697,思贤路，近鲈乡南路,802377
国际公寓,10,8363,0.028594,120.630826,30.908955,西二环路,887292
智富城MIMON,13,7076,0.011724,120.695384,30.765529,秀清路626号,890325
镇南新村张家港市,1,4380,-0.055479,120.681929,31.972291,人民路,889623
太湖樱花园,1,18867,,120.489937,31.244623,孙武路,887855
翰林世家,2,10635,-0.164572,120.103623,30.902323,太湖路899号,939000
南环东路3号小区,1,27272,-0.003289,120.655683,31.290033,南环东路3号,886378
紫薇花园,1,11733,0.093884,120.680328,30.521911,文宗路8号,892014
朗诗绿洲,1,19104,-0.055479,120.423962,31.350717,富春江路,886745
锦绣家园,1,6933,0.005365,120.584717,32.109432,纬三路18号,918352
新城金郡1期,16,29000,-0.087821,120.630045,31.225695,邵昂路66号,887645
江风海韵,27,6138,0.014166,120.577505,32.107194,长江东路,918341
托斯卡纳东泰花园,5,10041,-0.073526,120.468021,31.139707,新市街518号,793145
虹桥花园,1,10000,-0.004678,120.449791,30.437555,汉帛路，近城西路,952798
向阳新村,3,9841,-0.000609,120.553259,31.871107,梁丰路，近河东路,889546
佳兆业君汇上品花园,4,14347,-0.055479,120.590238,31.388877,兴业路,888969
锦绣江南,35,13986,0.050640,120.608934,31.075803,同心西路88号,887128
泊林公馆,1,5045,-0.265541,119.927328,31.017281,长州路666号,939455
阳光水榭花园(50-94幢),2,14202,-0.015118,120.633309,31.255132,东吴南路，近石湖西路,887657
人才公寓,2,11833,-0.289992,120.592747,31.392853,西横港街,888974
时代广厦,1,9600,0.065365,120.693782,30.528707,海昌路192号,891426
龙山小区,5,15853,0.154373,119.693192,30.617930,直一路,939673
开元名都,52,11661,-0.061942,120.676821,30.498522,江南大道2388号,892110
众盛阳光嘉园,1,10833,0.004358,120.672516,31.186717,运东大道，近江陵东路,887036
招商依云华苑,1,13727,-0.077010,120.603646,31.395123,广济北路，近安元路,889003
书香名苑,9,10003,0.091517,120.686535,31.542661,新阳大道65号,885109
西门南村,2,14000,-0.011160,120.544422,31.870541,长安中路,889531
海安7星首府,8,6356,0.042452,120.500605,32.540343,黄海大道东19号,926348
中梁秀湖壹号院,35,9928,-0.043289,120.685475,30.780036,秀园路,890333
御苑家园,1,12142,-0.030501,120.604935,31.365917,阳澄湖西路，近广济北路,888995
中央公园城(二期),2,9315,-0.009464,120.680716,30.899405,杨扇路，近目澜路 ,887351
中南世纪城南区(别墅),1,13333,,120.646842,31.133036,中山南路,887083
碧桂园翡翠湾,12,12788,0.024279,120.558458,31.854055,暨阳湖大道，近河西南路,889642
禧悦,308,23369,0.000455,120.570238,31.297512,滨河路999号,886612
康桥名城,6,9316,-0.012508,120.680393,30.517897,文宗南路18号,890941
招商雍华府,11,37944,0.020219,120.535459,31.276886,金枫南路8号,887920
格林悦城花园,2,10344,-0.042754,120.683525,31.189091,淞兴路2号,988071
花好月圆,1,15594,-0.063041,120.623815,31.379931,齐门北大街1259号,888829
丽景佳苑,1,7439,0.027912,120.457880,32.540237,永安北路,917915
庆丰新村,1,22690,0.302038,120.552213,31.872441,梁丰路,889466
春江花苑一区,1,1685,-0.130098,120.581570,32.110724,长江东路,918281
梦享城,817,11273,0.051275,120.083228,30.870870,红旗路，近二环西路,1033222
世纪花苑,3,7401,-0.024835,120.557504,30.648721,庆丰北路183号,798204
绿城御园(别墅),1,35239,0.389530,120.080533,30.905083,青铜路1739号,939082
金色港湾,13,11724,-0.019487,120.455406,30.454675,修川路,798198
恒熙湖庭,7,22313,-0.011961,120.685565,31.288445,通达路1988号,888703
锦华苑,1,51979,0.261167,120.571722,31.301520,滨河路,886581
南方大厦,75,7670,-0.044128,120.568514,30.634042,永兴路2号,993022
中南世纪城(别墅),1,13600,,120.648475,31.134923,中山南路,887086
万城理想公馆,55,10408,-0.021069,120.667362,30.531750,硖仲路，近双联路,917054
阳光里程,1,15909,,120.515212,31.869803,百桥路8号,889575
姑苏院子,1,35000,-0.045020,120.592866,31.322892,西园路66号,885620
豪杰翡翠湾,13,9672,-0.018929,120.646887,30.790762,嘉铜公路,795480
锦昌苑,1,33088,0.174625,120.570398,31.300361,狮山路100号,886580
通和家园,1,14457,0.220309,120.124067,30.879191,龙湾路196号,946357
润园,1,12305,-0.053423,120.533909,31.859616,长安南路，近暨阳湖大道,889283
瑞丰大厦,11,9701,0.227309,120.569165,30.636486,润丰步行街东68号,993026
吴江新城吾悦广场,1,12142,-0.152805,120.624082,31.144927,开平路2188号,886864
佳源都市,158,9819,0.013234,120.080131,30.850406,佳园路,939033
合景领峰,6,15995,0.048756,120.534404,31.279879,金枫路268号,887755
金科世界城,5,8557,-0.144262,120.553923,32.381147,宁海西路168号,926280
锦安小区,1,11782,-0.020553,120.635733,31.170290,锦业路725号,886909
富源花园,3,7082,0.035036,120.542708,30.848782,广场路,887369
鸿翔铜锣湾,1,11827,0.004160,120.697890,30.517924,海州路,890619
金水苑,8,6703,-0.191960,120.594241,32.105796,新城经二路,918349
悦湖美郡,5,10423,0.028011,120.541850,30.925854,镇南路958号,800130
欧洲花园,2,17569,-0.055479,120.672112,31.297077,通园路668号,888396
天顺花苑,2,5800,,120.577823,32.107881,长江路，近通江路,926268
白溪景苑,1,8484,,119.931931,31.030217,长城路,939451
东方时代广场,1,10181,,120.676351,31.472838,珍珠湖路，澄阳路,924925
新城市花园,3,10666,0.203294,120.674372,30.540978,洛隆路,891638
旭辉朗香郡,2,13033,-0.078419,120.527604,31.351563,星宇路,886716
佳兆业悦峰,1,21599,0.300023,120.565539,31.285276,塔园路99号,886572
招商雍和苑,2,19985,-0.055479,120.427992,31.345302,科发路,886763
祥云花园,3,8631,,119.708568,30.627744,玉馨路,939704
新怡花园,1,16925,-0.162129,120.527884,31.271529,金山路,887898
凤凰二村,5,7850,0.023601,120.099150,30.883850,青铜路,938978
金色港湾,23,8915,0.043847,119.906528,31.014295,道园路,939512
森松花园,1,5867,0.102245,120.589633,32.096776,华江大道,918387
滨江丽景,6,10254,0.006725,120.390475,30.866905,适园西路999号,939220
中央公园城(别墅),1,7040,,120.680204,30.897895,东方大街2号,887362
新南浔孔雀城(别墅),22,9284,-0.275357,120.425926,30.844729,联谊路,995199
新亚旭景园,1,9398,0.036392,120.683304,30.913962,红安路58号,887340
旭辉朗香郡,7,9792,-0.045157,120.694416,30.757351,秀园路,791966
海宁百合新城(西区),3,9237,-0.009861,120.684956,30.502925,文宗南路185-15号,890544
得力御龙湾,69,8000,0.011122,119.905726,31.042248,画溪大道2689号,939463
融创太湖印(别墅),21,9081,0.008244,120.120611,30.947999,震泽路,994849
优优学府,72,12386,-0.005700,120.174538,30.854018,草荡漾路，近小山路,1033219
名城花苑,16,9420,,120.454213,30.536459,青阳东路,797225
景瑞望府,2,15384,0.252055,119.899424,31.030097,龙山大道888号,939522
幸福家园,4,7625,-0.021258,120.600489,32.178692,迎宾路,918574
金庭花园北区,4,7203,,120.318469,31.139365,东园公路115号,888109
如意新村,4,6712,0.253900,120.669123,30.915137,如意路,887320
凤凰国际公寓,2,21463,0.002148,120.673301,31.321103,苏州大道西158号,888344
永兴小区,2,25247,-0.389331,120.601224,30.658630,恒兴路,892525
镇南新村,3,6247,-0.171705,120.514514,30.917500,镇南路1270号,1037886
东湖金悦,15,10631,0.005343,120.592460,30.634900,振兴东路329号,992988
瑞富广场公寓,2,10152,-0.033083,120.631571,31.298082,人民路438号,886245
合景峰汇一期,1,18750,,120.611207,31.370158,人民路,888958
合悦江南,28,12307,-0.025873,120.572686,30.545333,悦容路,892450
东大街如意佳园,20,7872,0.018879,120.472706,32.558567,凤山北路，近河滨东路,917957
太湖天阕,3,15625,-0.143836,120.448656,31.228428,太湖大道66号,888005
皇家领誉,1,11891,-0.002684,120.633694,30.911346,舜湖西路1300号,887298
绿地中心阿尔法公馆,1,11594,0.150667,120.598999,31.136251,东太湖大道，近水秀街,886861
南山雅居,118,10630,-0.017162,119.876074,31.099139,长水线,1025093
滨江龙湖湾,10,7317,0.183789,120.560987,31.973520,府前路,889216
曙光新村,3,18192,-0.000522,120.634338,31.320975,临顿路,885772
苏州湾景苑(西区),1,14606,-0.144698,120.601030,31.148984,高新路，近水秀街,886857
金龙花园,2,48905,0.025950,120.573762,31.295321,滨河路188号,886577
新城吾悦广场,10,15000,0.023192,120.549377,31.843691,金港大道，近南二环路,889655
鑫苑国际城市花园南区(虎丘区),6,17817,-0.016939,120.568911,31.322939,华山路8号,886535
丽景佳苑,3,7650,-0.025786,120.450692,30.450845,景华路220号,952804
姑苏区万达广场,4,15208,-0.029227,120.621754,31.348985,人民路3188号,885436
上海城新天地家园A区,1,5166,,120.462175,30.915060,贯南一路,887275
书院二村,4,8850,0.347032,120.597882,31.927809,书院路，近合兴路,889489
星龙湾,1,4900,-0.358639,119.932271,31.045600,经二路,939583
世茂御珑墅(别墅),1,17777,,120.523281,31.294794,金山北路688号,887845
海宁洛塘公馆,157,11325,0.043971,120.629617,30.495679,硖斜路，近白狞港,1032298
星城铭座,19,10000,,120.493428,31.245856,孙武路602号,887900
名骏豪庭,12,7196,-0.191628,120.625111,30.798132,虹桥路,762087
绿都姑苏雅集,24,39401,-0.004136,120.632247,31.295494,人民路，近东二路,1024528
银桥新村(北区),1,27708,0.319429,120.603449,31.301842,劳动路,885996
中奥美泉宫,24,18006,0.003092,120.076589,30.920657,弁山大道1818号,939207
金都花苑二期,2,8089,0.203899,120.448675,31.944117,中兴南路，近晨丰公路,889703
东花桥巷,2,15111,-0.248658,120.636207,31.323586,临顿路,885847
雅苑,1,23195,0.159775,120.455259,31.283930,藏北路22号,887909
竹镜茶语,3,10196,,119.875503,31.098995,长达线,939610
书香名苑,4,8441,0.058964,120.614361,30.494917,云川路,952814
三元新村,1,26666,-0.114763,120.583281,31.311355,金门路,885572
绿地中心海珀云玺,3,18144,-0.094288,120.594545,31.136958,东太湖大道,886850
曲新花苑,1,4705,,120.337193,32.500607,曲新路13号,926350
天诚公寓,1,13333,0.103177,120.697352,30.522235,海昌南路,891511
世纪新城,6,18089,0.370690,120.546318,31.887964,恒河路，近大包巷弄,889484
花苑二村,6,28000,-0.049752,120.520949,31.267870,花苑西路,887762
江城国际,1,5380,-0.021709,120.595584,32.098230,经二路，近华江中路,995410
太湖纯水岸,5,13333,-0.031806,120.431176,31.229758,伍相路1号,887998
莱茵河畔,15,8203,-0.208996,119.920406,31.044107,锦绣路，近合溪新港路,1006347
金域蓝湾,3,14705,0.238837,120.526538,31.297522,金山路，近湘江路,887782
金域世家,95,11111,0.001442,120.664962,30.532158,硖仲路499号,1018750
鼎昌名邸,27,4668,-0.065290,120.416544,32.311134,人民路64号,926278
金海丽水湾,7,7040,-0.010263,120.452041,32.556914,河滨西路88号,917905
天地源太湖香颐花园,2,15411,-0.139675,120.621754,31.193988,吴郡路，近君益街,888080
水岸家园,1,25833,-0.052522,120.612939,31.344893,总官堂路1160号,885424
恒都香缇溪岸,9,10186,-0.038047,119.668150,30.602097,浒溪南路,939641
合景峰汇二期,1,19527,-0.142122,120.609995,31.370039,人民路,888949
钱江君庭(南区),17,38869,0.202567,120.568361,30.406853,翁金线，近三里港路,914290
保利居上,1,21387,-0.070120,120.690246,31.251628,郭新东路78号,887381
永福花园,1,5778,-0.199910,120.690279,30.533670,工人路365号,891826
建成丽园,10,5434,0.028972,120.578104,32.281848,如港公路,1010377
崇福凤凰城(别墅),1,10687,0.113281,120.428376,30.532474,崇民大道，近崇永线,992984
观音弄小区,2,34083,0.357023,120.639771,31.309263,十梓街,886137
紫金南苑,2,5921,-0.095892,119.905667,30.999503,紫金路,939612
阳光花城,18,22962,0.141794,120.620127,30.679631,凯旋路1398号,892521
一品苑,59,7336,-0.058651,120.562969,31.873234,东环路，近暨阳中路,889581
万华金御湾,28,7317,-0.012417,119.941685,31.026258,中央大道,939558
汇高百悦府,4,10000,,120.697337,30.497450,江南大道，近海昌南路,952801
莱茵河畔(别墅),68,10357,-0.003044,119.920190,31.046924,锦绣路，近合溪新港路,1006346
锦都名苑,2,9146,,120.562410,30.642029,学前路317号,892472
融创石湖桃花源,5,20159,0.022345,120.608872,31.261439,友新高架，近新郭港,886663
利时广场,3,9884,0.015591,119.927283,31.025652,中央大道，近长州路,1012328
新生桃园新村,1,11333,0.343887,120.667696,30.902254,朝阳路170号,887336
春江花苑,66,3763,-0.009737,120.584407,32.111654,纬八路,918279
汇景名苑,2,9384,0.025798,120.640742,30.909460,舜湖西路,887299
秀湖香颂湾(商住楼),8,5985,-0.332422,120.697037,30.788941,秀洲大道1369号,1022023
海德公寓,10,5286,0.033327,120.563980,30.627280,梧丰路511号,992994
花苑新村,79,11848,0.008995,120.521679,31.265741,花苑街,887764
合景峰汇三期,1,19147,-0.086431,120.611531,31.371300,聚贤路,888954
世纪公寓,1,7142,-0.175860,120.192242,30.645793,南湖路11号,939346
金地名悦,1,14210,,120.536197,31.310854,何山路3501号,886508
雅阁花园,5,39213,-0.009238,120.567112,31.297068,狮山路185号,886625
嘉业阳光城,26,11150,0.080906,120.105115,30.888772,凤凰路288号,939037
信业ICC,1,15773,0.005642,120.106134,30.870853,红旗路，近南街,990888
长广金水苑,9,6517,0.344169,119.713780,31.080395,s301,939601
金都花苑一期,7,4054,,120.438598,31.945704,晨丰公路，近勤政路,889704
龙庭花园,3,8545,0.347213,120.596130,30.991766,双龙路,887243
绿城安吉桃花源,4,15996,0.027863,119.638616,30.582754,梅灵线,939678
锦溪江南美墅,2,6975,-0.126112,120.023943,30.671711,建设路1号,939059
龙庭国际,3,6444,-0.103381,120.570904,30.648545,中山路298号,892482
新塍佳源中心广场,1,6249,-0.273285,120.622725,30.800661,虹桥路581号,1012474
旭辉悦庭,1,14506,-0.069158,120.508454,31.376832,大家浜路8号,886719
苏园(别墅),1,10670,-0.291548,120.554669,31.834218,新泾中路,889676
若为谷月亮湾(别墅),1,11848,0.084752,120.011148,30.756039,妙新线,990897
吴江上海城,1,14120,0.002129,120.641152,31.182029,仲英大道1088号,886824
承安新都会,91,11223,0.035355,120.091853,30.850348,二环南路，近夹山路口,1030279
太湖缘,1,30973,,120.464073,31.133017,腾飞路399号,560931
铂金公馆,7,14624,0.013409,119.667402,30.610807,独松观路468号,989736
美都铭座,24,9139,-0.027456,119.924405,31.003582,明珠路61号,939542
万科新都会,10,17110,0.002189,120.415426,31.350758,武夷山路,886756
中南世纪城南区,1,12570,-0.015362,120.647862,31.133761,中山南路,887082
运河苑,547,10219,-0.043721,120.452832,30.457092,青年路96号,952811
锦绣家园,28,12406,0.160547,120.646561,30.985421,学才路29号,887217
西塘河小区,1,10000,-0.264706,120.649992,31.174669,西塘河路97号,886975
百盛花园南区(吴江区),2,11734,0.031560,120.654826,30.983652,通运东路2号,887211
盛泽国贸中心,15,9163,-0.000763,120.637848,30.903818,市场西路599号,1022391
月亮湾(南区),62,13257,0.012477,120.645769,31.272182,迎春路，近文曲路 ,887709
