小区,房屋数量,count,均价变动,lng,lat,地址,ID
欣绿名苑,245,45764,-0.00688834,121.360178,31.087569000000002,明中路275弄,8076
扬子江家园,80,85282,0.0110381,121.476541,31.206084000000004,打浦路258弄,524
新华路155弄小区,16,89597,0.00599576,121.435503,31.207937,新华路155弄,605086
曹路家苑,18,48363,-0.0170463,121.66203999999999,31.279505,民区路260弄,189843
静安富民公寓,48,98983,-0.0603153,121.45680800000001,31.227927,延安中路1003号,3776
洪园新村,19,15079,-0.09018860000000001,121.64988100000001,31.034243,沪南路7311弄,877129
金家巷,129,115954,0.021844799999999998,121.446221,31.232863000000002,新闸路1990弄,3092
春晖苑,50,44982,-0.0051122,121.59413899999998,31.349591999999998,春晖路28弄,2330
北曹杨园(曹杨一村),32,50100,0.07694839999999999,121.412279,31.246285999999998,曹杨一村140-180号,817092
佳园小区,17,7121,-0.0364005,120.720177,30.77325,洪殷路516号,890209
江夏里小区,21,71604,-0.00088304,121.504687,31.227397999999997,复兴东路349弄,167807
蓝山小城,81,66091,0.00346498,121.670321,31.280056,金海路3333弄,678
桃园新村,16,39210,0.0269293,121.706919,31.194478999999998,桃园新村,862212
东方明珠国际公寓,48,72112,-0.006490999999999999,121.52733,31.205887,东方路1888弄,1611
万荣新苑,64,57097,0.0444523,121.443579,31.292857,灵石路739弄13-59号,4740
新市南路561弄小区,33,60961,0.00383678,121.488097,31.298274,新市南路561弄,862248
明佳苑,97,72266,0.0330488,121.448949,31.183021000000004,龙华西路535弄,2557
汇贤雅居,48,93349,-0.011556700000000001,121.433903,31.197349,南丹路368弄,2365
桃园新村(航头),34,17857,-0.00684453,121.597406,31.072359000000002,沪南路4851弄,820201
兴浦新村,32,48099,-0.00137471,121.53668600000002,31.340301,闸殷路81弄，闸殷路91弄，闸殷路75弄,990358
虹御公寓,145,37833,0.0843112,121.635929,31.193347999999997,张江路1616弄,2589
虹领公寓,64,72090,0.0995662,121.508324,31.266018,岳州路319弄,4396
歌林春天(二期),48,78493,-0.00250709,121.449141,31.277978000000004,大宁路883弄,817114
沪新小区,32,48260,-0.0475744,121.58859,31.277738,五莲路310-436号,5764
莘南花苑一村,113,51897,-0.0015844000000000001,121.403802,31.117122,莘南花苑一村,7014
丽都华庭,16,26768,0.00137075,121.81401799999999,30.908262,池月路333弄,506005
华菁公寓,32,39713,-0.0143666,121.361269,31.187431,沪青平公路101弄,4608
宝杨路2468弄小区,3,22511,0.061125900000000004,121.461018,31.385251,宝杨路2468弄,865542
衡山路305号小区,32,158060,-0.15832100000000002,121.451866,31.209162,衡山路305号,86895
银山小区,81,59189,-0.00335801,121.587125,31.249397,银山路200弄,5995
淮海中路1390弄小区,64,156250,,121.454994,31.217840999999996,淮海中路1390弄,183318
心圆西苑,435,44168,-0.00654682,121.69824799999999,31.178872,华夏二路1500弄,558534
番禺路55弄小区,16,103000,,121.436149,31.215586,番禺路55弄,7251
欣嘉苑,32,70737,-0.009810700000000002,121.41640600000001,31.186852000000002,钦州北路1018弄,122157
南行贤苑,17,22735,-0.0426665,121.52110400000001,30.968601,万顺路2277弄,658703
古北瑞仕花园,414,104431,0.0034192,121.411523,31.201171999999996,黄金城道500弄,568
浦江世博家园六街坊,112,47782,0.037707599999999994,121.506782,31.085546,北江燕路338弄,569167
新秀苑,16,7551,-0.102286,120.74225600000001,30.778181,东升东路,905027
梅陇九村,377,56329,0.00129891,121.427957,31.1367,梅陇九村,14819
丰盛雅苑,32,44375,0.0380786,121.33913799999999,31.252531,华江公路555弄,8857
明月清泉新苑,19,33000,0.0583029,121.317764,31.065645,新站路518弄,8068
龙臣公寓,120,50079,0.0259714,121.595197,31.276159999999997,五莲路719弄，五莲路759弄,1025962
北虹公寓,68,58799,-0.013685399999999999,121.3852,31.213941,仙霞路1001弄1-20号,10111
平南一村,236,65153,-0.0187387,121.40226200000001,31.15987,平南一村,10623
爱尚公馆,54,8316,0.0570303,120.776996,30.792913000000002,中环北路，近塘汇路,890326
中熙梅里江南,32,10864,-0.0005519780000000001,120.718333,30.641941999999997,梅北路，近梅秀路,1012469
阳光新生活广场,19,11955,-0.07912539999999998,121.158381,31.29365,花安路99号,884704
绿地天呈,65,39924,0.013545500000000002,121.246945,31.402737,嘉唐公路169弄,819625
旭辉城,81,26641,-0.00608895,121.356025,31.468494,潘泾路4655弄,584213
培花新村,16,42382,-0.157119,121.574027,31.198683000000003,川北公路380弄,5489
森林公馆(西区),114,43906,-0.00843335,121.32333,31.316358,栖林路425弄,817896
鸿海大楼,32,12510,0.0380941,121.357075,30.716965000000002,鸿海大楼,865965
绿城安吉桃花源,32,16071,0.021678299999999998,119.63861599999998,30.582753999999998,梅灵线,939678
园景苑,82,89307,0.041257800000000004,121.488092,31.215792999999998,制造局路8弄,86381
朝阳新村,3,13714,-0.0188064,120.963697,31.376115000000002,合兴西路,883350
闸殷小区,16,53698,-0.00512142,121.53714199999999,31.335577,闸殷路181弄,14909
鑫海雅苑,33,14130,0.0461718,121.73646699999999,30.947553000000003,新四平公路1230号,820266
广顺小区,16,54179,-0.0207403,121.359204,31.2221,广顺路32弄,7334
碧云左岸(一期),16,61933,-0.0189097,121.633054,31.294209999999996,申江路881弄,95
绿庭悦公馆,277,45922,0.0889283,121.23371100000001,31.044441,新松江路555弄,767231
新安新村,16,9933,0.282358,121.350283,31.809,新安新村,821181
感性达利,1,30615,-0.00306099,121.473395,31.248626,新疆路500号,4270
车墩庵前小区,26,17327,-0.00626336,121.315,31.022902000000002,振兴路85弄,817137
岐山村,145,129117,-0.00357253,121.43596399999998,31.225240999999997,愚园路1032弄,1318
广东路102号小区,16,129166,,121.49616,31.239759999999997,广东路102号,817357
锦秋御尚,16,52544,-0.019842500000000002,121.39040800000001,31.331473,锦秋路695弄,818253
西郊一品花园,194,87631,0.0174423,121.387934,31.211082,北虹路555弄1-66号,10415
中原证券大厦,16,40419,-0.0986257,121.493719,31.281996999999997,大连西路261号,944600
南乐苑,5,14888,-0.00561047,121.227175,30.939159000000004,新乐路8弄,817950
辰弘佳苑(别墅),131,40765,-0.00884673,121.186856,31.041878000000004,弘翔路556弄,924787
东方城市公寓,80,83183,0.00746061,121.55248600000002,31.252142,苗圃路60弄,175
闵浦新苑三村(西区),32,36380,0.00898379,121.536354,31.067308,鹤坡南路169弄,495790
胶州路200号小区,49,146757,0.105163,121.45041699999999,31.233970000000003,胶州路200号,114244
金华新村,22,18199,-0.00862606,120.93184099999999,31.120776,宝银路21弄,818553
中国铁建青秀城,83,37877,-0.0120153,121.404871,31.367379,宝荻路500弄,611817
富秀苑,64,34081,0.00979865,121.37101399999999,31.395274,富南路256弄,8271
巨东小区,674,94411,7.79325e-05,121.55699399999999,31.241863000000002,羽山路801弄，张杨路1776弄，苗圃路463弄，巨野路469弄,990192
香山新村西南街坊,83,58071,-0.00654972,121.57755900000001,31.2469,德平路1134弄，灵山路1724弄，灵山路1726弄,990056
九英里,163,58125,-0.00998109,121.438653,31.337196999999996,长临路1318弄,8079
虹梅景苑一街坊,129,40281,-0.023355200000000003,121.45941499999999,31.048706,永德路700弄,291913
蓝天苑,16,30208,-0.00253308,121.48449099999999,30.925569,远东路2707弄,64709
和平新村,2,43500,-0.0188117,121.43218,31.252283000000002,中山北路2347弄,64
合众公寓,16,81445,-0.00559198,121.489006,31.239866999999997,福州路420弄,817621
东方雅苑,33,98825,0.0077536,121.44450400000001,31.221109999999996,镇宁路9号,2875
阿里山花园,33,20224,0.138803,120.938382,31.39452,马鞍山路360号,883266
锦都名苑,1,8175,-0.0122456,120.56241000000001,30.642028999999997,学前路317号,892472
凤和园,2,8375,0.235798,120.93401200000001,31.507708,中华路，近长江北路,883451
古漪庄园,16,49553,0.031138599999999995,121.335674,31.300481,真南路3911弄,168742
祥泰苑,48,45294,0.000145103,121.41473500000001,31.330154999999998,沪太路3611弄,237989
前进街240弄小区,51,15622,0.13658499999999998,121.045718,31.011522999999997,前进街240弄,818406
凌兆丹桂苑,16,50854,-0.08467580000000001,121.510847,31.147215999999997,三林路675弄,1633
西郊宾馆花园别墅,32,108152,0.03331,121.388135,31.202732,虹桥路2065号,1475
中交美庐城,1,7375,0.0190687,120.56813700000001,32.420988,海阳北路，近惠民路,926272
老西门新苑,1159,97971,0.014576599999999999,121.489724,31.221727,西藏南路688弄,3530
中港白金大厦,516,10105,-0.0124387,120.963976,31.933455,长虹路6号,995630
京润花园,16,46524,0.0271443,121.3559,31.175371000000002,航华二村三街坊77-108号,84398
上南花苑(二期),65,59434,-0.036343099999999996,121.50991,31.185927000000003,云莲路101弄,565219
香缇公馆(公寓),17,63366,,121.483589,31.411433000000002,盘古路588弄,876627
雍江星座,112,78312,0.0469827,121.520793,31.218006,浦明路1228弄,11559
御景湾,17,11323,0.0953855,120.91720500000001,30.830329,体育南路,890440
淮海名邸,328,132437,0.044902,121.4316,31.207268,安顺路,998777
莱克大厦,32,48311,0.0734044,121.510272,31.279138,大连路1548号,869764
泰禾红御(公寓),64,70828,0.00845529,121.477294,31.332627000000002,恒高路83弄,612245
华光苑,32,57743,-0.015254599999999998,121.498072,31.145996999999998,凌兆路88弄1-39号,2248
乾骏园,145,72527,0.035330900000000005,121.44594599999999,31.172828999999997,龙漕路160弄,1274
天虹二村,16,30175,0.012472,121.254522,31.034196,茸梅路110-178号,84586
马德里洋房,229,70000,0.011151600000000001,121.296625,31.206625,金丰路777弄,875477
永嘉路25弄,179,140893,0.00903811,121.470575,31.21667,永嘉路25弄,862387
融创浦建路727,18,69767,,121.537617,31.214440999999997,浦建路727号,1001332
太原路89号别墅,16,132000,-0.150054,121.461399,31.214043,太原路89号,1376
西环二村,1,41497,-0.0327908,121.37303999999999,31.109509999999997,西环二村,862436
晶采名人大厦,194,81316,-0.0133785,121.435324,31.209558,新华路210弄8号,2841
川杨新苑(一期),134,47961,-0.00773766,121.633403,31.194876,中科路2195弄，中科路2166弄,1026185
虹光公寓,19,58958,0.00900192,121.483355,31.274227000000003,同鸣路111弄1-9号,4385
宏阳小区,1,13604,-0.0560644,121.363027,30.765414,宏阳新村,430728
虹桥明珠公寓,16,49596,0.187875,121.411603,31.197046999999998,伊犁南路34弄3-4号,590096
中海翡翠湖岸(南区),178,51923,-0.0374489,121.24043300000001,31.146688,业辉路89弄,877238
新众花园,1,14492,-0.0783061,121.282825,31.397787,澄浏中路3380弄,8775
桃源新村,80,129337,0.0102401,121.488423,31.230921000000002,淮海东路89弄,3766
建明花苑,18,66788,-0.0397656,121.471324,31.285439,株洲路388弄,4332
宝山五村,16,33905,-0.076549,121.496524,31.396278999999996,牡丹江路1120弄,12165
协孚锦园,32,9593,-0.0297216,120.978076,31.368078999999998,庆丰路,884177
仙霞别墅(南区),178,66988,0.0541854,121.393446,31.213313,安龙路785弄,5149
金泰花苑,16,10978,0.187067,120.971478,31.616011999999998,集贤路18号,885344
凯阳新寓,177,26472,-0.0514029,121.49258400000001,31.303672,纪念路335弄,4253
内江二村,67,58069,0.00371749,121.55050800000001,31.290772999999998,内江二村1-41号,4977
大都汇,19,19660,0.00376343,120.104552,30.877224,劳动路356号,990896
金桥湾清水苑(二期),115,61263,-0.00397045,121.60351999999999,31.266215000000003,荷泽路828弄 ,866583
万科时一区(二期),64,84599,0.028988099999999996,121.319551,31.208586999999998,兴虹路299弄,820641
雅居乐星徽(公寓),129,25490,-0.00674653,121.31737,31.013677,影佳路333弄,660124
市光路60弄小区,16,60488,0.0019226,121.521251,31.316494,市光路60弄1-30号,4692
法华镇路101弄小区,64,84708,0.0727737,121.438826,31.209115999999998,法华镇路101弄,12143
树园新里,96,31339,-0.0429335,121.478058,30.930095,高州路58弄,1006615
齐二小区,114,56136,-0.03636230000000001,121.518685,31.189078000000002,南码头路1136弄，南码头路1186弄,990119
安居花苑,81,57584,-0.00327384,121.55648899999998,31.284190999999996,内江路168弄,3632
中凌东港苑,113,40373,0.00518575,121.550233,31.374076000000002,凌环路179弄,263533
广远新村,33,53546,-0.022560900000000002,121.553114,31.294321000000004,控江路113号，广远新村，控江路105号,1026133
赵非小区,25,22897,-0.00696071,121.28306599999999,31.124435,方泗公路406号-489号,820405
荣轩大厦,48,81557,0.012250200000000001,121.44268899999999,31.225192,镇宁路233号,866094
新城天地,2,11569,0.021383799999999998,120.976082,31.377858000000003,柏庐路,884189
祥德路25弄小区,17,60947,-0.0636216,121.49195800000001,31.275607,祥德路25弄,1006703
三湘世纪花城(三期),97,69812,0.00974862,121.49786499999999,31.306032000000002,学府街88弄,819000
幸福小镇明丰绿都,690,54129,-0.00799556,121.61573700000001,31.306209999999997,俱进路285弄,1109
明佳公寓,2,44111,-0.00365589,121.421799,31.184278000000003,桂林路565号,2344
白洋苑,18,30541,-0.00282655,121.22231299999999,31.023983,荣乐中路800弄1-270号,64667
盛源公寓,193,56704,-0.019021200000000002,121.534205,31.15008,永泰路1299弄,2525
虹桥东苑风度国际,657,73370,0.00543931,121.37991299999999,31.172895,虹莘路3800弄,6387
东体育会路400弄小区,32,55656,-0.06998560000000001,121.49168600000002,31.284187,东体育会路400弄,178534
和源馨苑(东区),149,49495,-0.026966700000000003,121.47236299999999,31.253740999999998,育婴堂路39弄,865370
同济城市雅筑,81,34055,0.022025299999999998,121.25383500000001,31.019467,环城路886弄,370252
万寿新村,34,14900,0.0143937,121.333023,30.737544,城河路,8503
曹安花园,25,10762,-0.014449200000000002,121.153444,31.301382,曹新路222号,883339
金桂花苑,34,10604,0.031818599999999995,121.41468,30.801332000000002,中一西路,512471
虹兴苑小区,48,59307,-0.0218473,121.399975,31.18119,虹梅路2555弄,7037
紫东新苑,133,33370,-0.00470609,121.215861,31.047364,新松江路1388弄,8009
昆阳小区,210,31961,-0.00906643,121.379802,31.00481,昆阳路420弄,6438
多福邨,1,131481,-0.0788841,121.46228799999999,31.225446,长乐路399弄,614032
民惠佳苑(一区),83,17002,0.0667007,121.11218400000001,31.214603000000004,香大路848弄1-250号,819895
宜川小区,16,57592,0.0177858,121.443775,31.278909000000002,宜川路810弄,821042
密云小区,1,90951,0.152836,121.499637,31.286789000000002,玉田支路4-50号,1006604
保利西子湾,364,41891,-0.000977774,121.241301,31.066917999999998,广富林路1188弄,13724
绿洲苑,16,34489,0.0149727,121.35208,31.102179,莘松路1318弄,64541
浙兴小区,16,59090,0.034362000000000004,121.49406200000001,31.265259999999998,四平路97弄,62096
皇都华庭,7,8048,0.0564097,121.10081799999999,30.608932,天妃路，近雅山中路,990586
淀滨宝岛别墅,65,17478,-0.0342579,120.930578,31.118616999999997,宝银路175号,817491
听潮民乐苑(二街坊),32,30927,-0.139698,121.750399,31.057754,通济路365弄,820369
明泉公寓,99,50662,0.00591255,121.360855,31.161205,漕宝路3158弄,6787
玉龙大厦,49,62465,0.0453849,121.495116,31.281222999999997,大连西路253弄,944626
宝华盛世花园,21,30202,-0.020884200000000002,121.4107,31.453638,月川路33弄,370182
东方康达家苑(一期),2,34012,0.00598301,121.51031299999998,31.12786,三舒路192弄,652127
金帝城市岸泊(公寓),37,39986,-0.00304349,121.311958,31.275526,吴杨东路333弄,8892
政立路830弄小区,80,61619,0.0125877,121.500446,31.313349,政立路830弄,14791
联业大厦,16,72011,-0.000968157,121.45705500000001,31.206471,乌鲁木齐南路299号,866038
世茂滨江花园(北区),2133,97497,0.00332317,121.520101,31.229112,潍坊西路1弄,27
醉白景苑,52,21710,-0.00207168,121.23657299999999,31.010446999999996,松汇中路758弄,821025
民乐佳苑三区,33,37014,0.0515938,121.093934,31.167122999999997,盈港路1880弄,817677
森都公寓,36,31635,0.011663,121.381009,31.12057,莘北路50弄,6773
升平街小区,32,151530,0.048783099999999996,121.467295,31.231784,延安中路632弄4-65号,3802
金瑞苑南苑,16,32924,0.221336,121.238855,31.191290000000002,凤阁路999弄1-21号,818078
徐汇玺庭,48,101965,0.0350378,121.423455,31.187714,钦州北路290号,866205
莱顿小城,278,35088,-0.015578700000000001,121.25273,31.072813,辰花路839弄,8221
张江汤臣豪园二期,793,80973,0.0201936,121.604177,31.206734,晨晖路825弄,394660
田东佳苑,48,56183,0.20002,121.4443,31.180269,漕东路178号,820334
曲阳名邸,245,73097,-0.00270917,121.487726,31.293482,新市路251弄,3897
水清年华臻景苑,32,48573,0.0159195,121.351697,31.153878000000002,中春路7658号,819747
三湘盛世花园(二期),80,55281,-0.00459796,121.456259,31.331823999999997,一二八纪念路788弄,9120
繁荣华庭,197,47502,-0.00450274,121.57829199999999,31.111857,繁荣路266弄,610707
旭阳苑,1,60309,-0.000583549,121.468158,31.282863,北宝兴路618弄1-17号,1046
山阴路145弄小区,16,100649,0.0387245,121.491514,31.272044,山阴路145弄,819117
绿波景园,145,33585,-0.0138776,121.27781999999999,31.113698,沪松公路2972弄,202638
兰花小区,16,84391,0.080072,121.55405800000001,31.211389,玉兰路127弄,5523
绿地世纪花园,311,78523,0.023477200000000004,121.42556200000001,31.238396,宁夏路353弄,819623
襄阳南路306弄小区,16,149571,-0.016009799999999998,121.463788,31.21585,襄阳南路306弄,123421
茶陵路400弄小区,16,81420,-0.013236000000000001,121.46980900000001,31.202389,茶陵路400弄,2550
馨佳园十街坊,185,40788,-0.00238293,121.371342,31.364615999999998,韶山路245弄,623502
江南清水苑(东区),131,21778,-0.108726,121.7843,31.355643,合作路850弄,209803
同济绿园,113,81463,0.014696,121.517824,31.279294,控江路1888弄,2228
大众河滨大厦,16,60937,-0.0272958,121.436475,31.240928000000004,武宁路8弄,869838
共康八村,51,47085,0.012087700000000002,121.44156699999999,31.330699,共康八村1-103号,14977
祥龙小区,97,33099,0.0181373,121.124854,31.160782,界泾港新村1-36号，青安路368弄,990350
住友公寓,112,68768,0.028794099999999996,121.44993999999998,31.181715000000004,龙华西路345弄,2500
南溪花园,24,9722,-0.0387582,120.775393,30.763175,纺工路262号,889940
华光花园,317,57176,0.00636779,121.39223600000001,31.193575,虹梅路3297弄,6706
西郊英园,65,55383,-0.00801654,121.35692,31.166722999999998,新龙路558弄,478675
裕鸿佳苑(西区),251,21446,-0.0085067,121.846024,31.524181,裕盛路111弄,417352
迎春公寓,17,26498,0.00778016,121.162007,31.304402000000003,阜康西路318弄,8971
美兰金邸,33,37039,0.0496168,121.366855,31.40273,美兰湖路333弄,7995
富康别墅,1,29499,-0.0759036,121.60237099999999,31.037128999999997,沪南路5888弄,7680
电机五村,16,31594,-0.031618099999999996,121.40935400000001,31.009907000000002,碧江路210弄,6912
丰舍东苑,88,47611,-0.0171545,121.67444499999999,31.281006,民春路516弄,982
中童巴比尼,16,20231,-0.039473400000000006,121.33676399999999,31.3117,浏翔公路699号,786036
万科金色里程(公寓),98,87182,0.00249359,121.534047,31.167579999999997,高青路2861弄1-139号,121483
柳一小区,197,55639,-0.0059443000000000005,121.58923100000001,31.268808,柳埠路135弄,5811
内江路384弄小区,1,57766,-0.00193631,121.55171999999999,31.289821000000003,内江路384弄,83755
明丰世纪苑,66,54512,-0.00650889,121.39738899999999,31.267554999999998,子洲路680弄,4288
徐泾北城馨浦苑(东区),32,31381,-0.00677753,121.24648400000001,31.185554999999997,乐高路200弄,866207
书香名苑,48,9205,0.011743799999999999,120.686535,31.542661,新阳大道65号,885109
东明家园,178,68688,-0.00316062,121.51606899999999,31.185118,东明路560弄,1577
康乐花园,48,33942,0.07184810000000001,121.40858899999999,31.012931,碧江路280弄,12200
石一小区,48,54977,-0.0379897,121.433793,31.258495,石泉路100弄1-25号,7188
绿地21城滨江汇,54,12838,0.016347399999999998,121.08232199999999,31.293463,集善路,883846
梅园三村,163,94163,-0.0009594139999999999,121.52851299999999,31.24488,浦东大道640弄,13561
平塘人家,1,39562,0.000354,121.372918,31.224553000000004,平塘路222弄,7273
绿城盛世滨江,213,107299,-0.06542619999999999,121.491372,31.204325,中山南一路500弄,595110
延平路160弄小区,16,82500,-0.00430863,121.44733000000001,31.236137,延平路160弄,18218
工汇花苑,17,57822,-0.000296384,121.44163700000001,31.264265,交通路2107弄,7209
南汪小区,32,94864,0.0284403,121.44308600000001,31.221255,昭化东路82弄1-5号,5090
凌霄苑,66,43834,-0.020484799999999997,121.531748,31.143909000000004, 南林路734弄1-39号,218
新建小区,16,84121,-0.0240543,121.489727,31.239107,福建中路140弄,7493
万里真金苑,97,58956,0.010514200000000001,121.412244,31.273630999999998,真金路250弄,178266
静安新城十区,80,56223,0.036120400000000004,121.385782,31.166969,漕宝路1467弄10区,818446
涵碧景苑,98,77248,0.00139726,121.52819,31.331688,涵碧景苑|政悦路88弄,4219
和亭佳苑,32,28309,-0.00373281,121.160564,31.311546999999997,民丰路897弄,9021
宁怡苑,96,37226,-0.00059829,121.617942,31.144436,秀沿路2875弄,7731
中华东波小区,16,72819,0.051437800000000006,121.497518,31.220606,中华路989号，尚文路198号，中华路1011号，尚文路168号,990337
西部秀苑,49,62766,0.00188924,121.40787900000001,31.244322999999998,杨柳青路408号,1773
锦绣庄园,2,9555,0.0184548,121.038925,30.710579,锦绣路185,892345
民庆家园,1,66520,0.0994168,121.52613500000001,31.326943,民京路658弄，民京路558弄,1025948
虎丘公寓,1,69642,-0.303571,121.493696,31.248704999999998,虎丘路131弄,12865
华侨城O'LOFT,40,32995,-0.00635623,121.50007099999999,31.098786999999998,浦锦路1266号,938059
张杨小区,67,71122,-0.016345699999999998,121.538725,31.236987,张杨路1050弄,116419
锦峰苑,64,39384,0.018461599999999998,121.3836,31.093842,申北路555弄,6288
港汇花园,1,71007,-0.215175,121.442825,31.202436,华山路2128号，华山路2118号,1026125
海盐碧桂园,481,10953,0.0138375,120.91723400000001,30.522669,出海路1000号,890516
金沙江公寓,32,55894,-0.00231916,121.416017,31.236689000000002,金沙江路65弄,53
山阴大楼,16,51786,0.140975,121.490831,31.270664,山阴路16号,781575
潼港三村,49,45611,0.0393872,121.578921,31.346271999999995,和龙路55弄1-43号，清溪路365弄，潼港三村,990076
市光四村,165,53048,-0.00529711,121.544503,31.325585999999998,包头路,4971
绿岛阳光苑,1,22713,0.04113630000000001,121.42083999999998,31.632617,东引路28弄,530028
水产村,93,11083,-0.00923266,121.16321599999999,31.306397999999998,和静路1285弄1-83号,504458
金鑫花园,32,50875,-0.000871114,121.410693,31.284027000000002,华灵路1900弄,14837
原林小区,16,58411,-0.00274266,121.505245,31.293164,辉河路25弄,6634
梅园新村,132,38467,0.07300060000000001,121.24297,31.386861,梅园路300弄,796466
水语人家北苑,393,37933,0.00193193,121.53849199999999,31.053777,浦涛路768弄,235569
聚丰景都,183,49511,0.00172697,121.381492,31.317466999999997,聚丰园路628弄,7781
太原路洋房,81,165583,-0.00403084,121.461661,31.211381,太原路196号,121243
富丽公寓,84,52566,0.021366,121.37110600000001,31.140744,七莘路1666弄,6496
嘉丰花苑,64,47155,0.000149984,121.363909,31.177526,航东路204弄111-156号,6537
新生小区,32,28935,0.00367685,121.74851299999999,31.178821999999997,新建路118弄，新建路92弄,990355
阳光广场月河苑,16,9230,,120.75413400000001,30.779031,禾兴南路1265号,890073
禄德嘉苑(西区),32,43582,-0.00963343,121.447846,31.373246,竹韵路259弄,8112
陆家嘴公馆,229,92465,0.00159232,121.54778999999999,31.240215000000003,张杨路1550弄,542627
唐明公馆,157,10914,0.0670987,121.188392,30.977602,唐明路855弄,943173
复地新都国际,129,92434,-0.013741999999999999,121.482685,31.259417,宝山路268弄，宝山路208号,1026117
汤巷雅苑,16,34440,0.00631345,121.611984,31.141919,环桥路1136弄,944551
潍坊八村,411,84459,0.00326068,121.53469399999999,31.226259000000002,浦电路331弄，浦电路305弄,990345
江南清漪园,32,32287,0.0064257,121.757226,31.047161,城南路303弄1-32号,7687
武川路105弄小区,16,52765,-0.031017000000000003,121.501898,31.309646,武川路105弄,85262
松汇东路23弄小区,2,21431,-0.00218829,121.243575,31.007558000000003,松汇东路23弄,819927
锦绣公寓,20,17125,-0.0324536,121.46691399999999,30.909851,江海路182号,182038
石库门,16,82880,-0.0389982,121.487757,31.226467,自忠路1弄,11563
淀湖山庄教苑,16,24604,0.130115,121.07149,31.11748,河畔路301弄,8835
茂盛花园,397,66729,-0.025639599999999995,121.370033,31.158098,新镇路1036弄,9636
宛平南苑,49,86198,-0.0240672,121.45273999999999,31.198514000000003,宛平南路300弄,2028
润江花苑,260,32670,0.039528,121.265751,31.113429999999997,古楼公路656弄,536665
徐汇龙兆苑,227,91911,0.085905,121.453055,31.176709999999996,龙华路3208弄,2548
幸运福邸,49,72058,0.010858,121.492828,31.218890000000002,西藏南路897号，西藏南路897，899号,1025751
明珠公寓,16,45317,0.027157099999999997,121.46988200000001,31.277901,场中路2600弄,817821
创欣名苑,112,10833,0.024687900000000002,121.03366499999998,30.896722999999998,泾宾路535弄,366127
芷江中路531弄小区,16,98265,,121.474855,31.264515999999997,芷江中路531弄,1006463
宝钢五村,32,45949,-0.00394675,121.48877399999999,31.41218,宝钢五村,9452
高层小区,16,30384,0.049388699999999994,121.25251899999999,31.389408000000003,清河路100弄,817091
银亿徐汇酩悦(商住楼),16,69639,0.0127971,121.466353,31.204119,斜土路1515号，1519号,580068
海运大厦,17,44500,-0.014789199999999999,121.535937,31.273519,长阳路1429号，长阳路1441号,4065
曲园,506,138567,0.0684962,121.471624,31.2149,建国西路56弄,818696
滨江凯旋门,2906,182886,-0.00674837,121.51829199999999,31.227653999999998,浦明路688弄,370129
乐业四村,32,34967,-0.00980793,121.43308300000001,31.412754999999997,德都路,167227
保利茉莉公馆(一期别墅),34,63635,-0.00285969,121.49683799999998,31.100928999999997,浦秀路1536弄,876854
远东小区,33,35067,-0.0137349,121.7389,31.219082,塘东街178弄,224941
新大洲华新家苑,16,30533,-0.0213239,121.23588000000001,31.246282,华强街395弄,9528
冠秀公寓,28,40159,-0.06201759999999999,121.475619,31.271196000000003,宝昌路788弄,1082
康桥月苑(北区),98,38963,-0.00701197,121.60112,31.134614000000003,康佳路39弄,877172
爱建大厦,32,67785,-0.0540384,121.45479399999999,31.194845,宛平南路590弄1-2号,865817
建爱大厦,17,40417,0.0773173,121.515423,31.259311,长阳路8号,944545
博佳花园,145,31210,0.00967293,121.750823,31.046924,城南路41弄,7706
遵义路757弄小区,16,63854,0.0154737,121.415024,31.221431,遵义路757弄,866392
缇香公寓,20,27049,-0.00278868,121.19291100000001,31.034834000000004,文诚路,820241
亭园,48,38022,-0.0242012,121.32143,31.141491,九新公路10弄,865792
上南玲珑苑,210,59263,0.00567996,121.513857,31.156194,上南路3881弄,819389
奉浦二村,50,27114,-0.00831531,121.468928,30.945888,韩村路173弄,8098
永和一村,48,48523,0.0298151,121.436154,31.296128000000003,汶水路649弄,4380
九龙仓滨江壹十八,315,130499,-0.00775765,121.523175,31.219603000000003,浦明路1199弄,778669
朗庭上郡苑(别墅),16,41232,-0.0401878,121.300968,31.156874,朗亭路288弄,876745
联银公寓,21,35928,0.0040460999999999995,121.54569099999999,31.330753,开鲁路185号，工农四村122-124号，工农四村128-129号，工农四村134-140号,1025992
紫叶花园,16,55070,-0.0611768,121.556823,31.189171999999996,紫叶路116弄,866888
闸北康乐大楼,6,41541,-0.00997889,121.483278,31.255056,康乐路256弄,329875
丰庄四村,81,46625,0.00033407900000000004,121.376139,31.253556,丰庄北路480弄,8802
绿洲香岛花园,287,38679,-0.0073872,121.353117,31.105889,莘松路1288弄,8702
南杨花园,32,56334,-0.012390799999999999,121.56033300000001,31.198179999999997,芳芯路149弄，芳芯路175弄1-28号,1025917
绿波城,35,48787,-0.010524700000000001,121.67251100000001,31.215581,创新中路399弄,16445
茗苑,113,63609,0.0650029,121.52356699999999,31.292907,国权路91弄,3481
嘉新小区(公寓),39,14448,-0.0527203,121.30158,31.394135,立业路500弄，立新路80弄1-306号，嘉富路500弄,1026049
仓米巷1号小区,16,33333,0.281004,120.628428,31.308961,仓米巷1号,886087
