小区,房屋数量,count,均价变动,lng,lat,地址,ID
碧夏小区,78,64464,0.008053,121.377703,31.218424,北渔路135弄，北渔路125弄,990491
龙柏香榭苑,747,61682,-0.010476,121.372972,31.180961,青杉路169弄,1090
阳光威尼斯四期(公寓),205,49870,-0.005593,121.377062,31.266552,祁连山南路2727弄，金鼎路1600弄,1025760
广海花园,545,49168,-0.032992,121.361174,31.151014,七莘路2315弄,6483
海滨新城,169,27083,0.014991,121.365633,30.738916,龙胜东路550弄,601072
美兰湖别墅,124,38759,-0.000928,121.363925,31.401686,美兰湖路555弄,944576
新泾一村,116,59578,-0.011112,121.377625,31.223813,新泾一村,7331
水榭花堤,93,57065,-0.017882,121.363930,31.149122,七莘路2299弄26支弄,607483
福泉苑,15,59976,0.015613,121.366887,31.213398,福泉路390弄,7281
华宝花园,135,48699,-0.053304,121.362658,31.149766,华茂路42弄，华茂路32弄，华茂路18弄,1026060
闵富花苑,97,31580,-0.044608,121.376875,31.109625,莘松路475弄,4531
明泉璞院(别墅),140,83530,-0.096885,121.374774,31.170978,虹秀路78弄,876691
园艺新村,137,48936,-0.061522,121.364726,31.151992,七莘路2628弄,6530
建德花园丁香苑,49,52329,0.033843,121.365380,31.237988,香樟路57弄1-40号,2879
永馨小区,28,64705,0.032950,121.379662,31.215049,哈密路500弄,5293
美兰湖岭域(公寓),414,41538,0.006299,121.364896,31.401802,罗芬路98弄,200798
华松小区(西区),83,52656,-0.014671,121.364468,31.216180,仙霞西路700弄,842
东珠苑,14,54120,0.013977,121.369712,31.262995,定边路99弄,13540
菊泉新城古北陆翔苑,226,42957,-0.004311,121.379368,31.357602,陆翔路358弄,877655
虹康景博苑,64,69444,-0.000158,121.379003,31.212843,仙霞路1388弄51-68号,237130
金俊苑,398,51695,-0.010414,121.378093,31.183641,虹井路368弄,7057
志能新苑,1,49489,-0.060859,121.369581,31.255668,丰庄北路355弄1-15号,8880
宫园巧筑(别墅),58,38324,0.002629,121.371197,31.408521,抚远路993弄,865454
蓝堡爱情海,118,24878,-0.004083,121.362045,30.736076,龙胜路828弄,713
紫藤居(公寓),235,62593,0.007679,121.370800,31.177148,紫藤路99弄,6353
保利叶上海(别墅),295,53927,0.014504,121.365662,31.349835,菊联路419弄，菊联路589弄，菊联路262弄,1026211
金沙雅苑舒诗康庭,277,74032,-0.011562,121.375961,31.244733,金沙江路2208弄2-78号,818102
振鑫花园,3,51807,0.009470,121.372882,31.255626,嘉定丰庄北路477弄,820478
振鑫花苑,26,46873,-0.036566,121.376229,31.255186,丰庄北路499弄,907988
樱源晶舍,83,65656,-0.001247,121.367836,31.208274,福泉路550弄,1071
龙湖北城天街,1225,29226,-0.006898,121.366535,31.367618,陆翔路1018弄，丹霞山路50弄,1025963
金祥坊,27,50315,-0.018550,121.378875,31.250374,吉镇路445弄,8998
金山华江小区,1,12131,0.001651,121.366103,30.743009,同凯路38号,818113
合欢苑,80,44871,0.011337,121.360178,31.288519,武威路1082弄,817616
嘉丰新苑,76,47826,-0.074700,121.362928,31.177136,航东路255弄,6540
丰庄一村,271,45164,-0.032580,121.372998,31.254156,丰庄路450弄,8915
真新新村嘉秀坊,73,46792,-0.025268,121.375174,31.260536,铜川路2555弄1-103号,8943
御锦苑,7,116182,0.044924,121.377519,31.206756,剑河路838弄,170352
新明星花园(一期),120,49382,-0.025362,121.363527,31.179312,航北路123弄,6801
绿园十二村,37,56000,,121.365286,31.209366,福泉路495弄,1353
蓼花汀花园(公寓),190,65185,-0.026988,121.370118,31.142139,七莘路1728弄,1781
金汇名人苑三街坊,142,49525,-0.005861,121.379286,31.186870,红松路175弄14-54号(双号),188933
阳光威尼斯一期AB区,155,49994,0.002828,121.377807,31.267536,祁连山南路2727弄,490015
莘松四村,264,46167,0.005696,121.375765,31.110951,莘松路470弄,6935
淞虹苑(二期),45,68000,-0.025704,121.368090,31.220005,泉口路225弄,907907
虹桥高登花园,15,47231,0.013323,121.363319,31.190899,沪青平公路18弄,817933
保利叶语(一期别墅),177,57087,0.003710,121.375339,31.349975,宝菊路22弄,876862
昆阳小区,5,32777,0.045885,121.377684,31.005159,天星路251弄,862451
横沥新村,10,43809,0.037317,121.362874,31.160824,横沥新村,4566
碧林湾南苑(东区),12,53370,-0.033572,121.364642,31.143478,华友路150弄,816980
世纪之春花园,324,73257,0.000963,121.364954,31.221689,福泉路123弄,1005
绿园四村,16,56470,0.057887,121.369438,31.209760,淞虹路905弄,7381
琥珀别墅,20,85470,,121.371589,31.194969,虹桥路2384弄,5261
建德花园牡丹苑,228,55034,-0.006553,121.367794,31.238396,同普路1501弄1-89号,2872
文宝苑,689,47192,-0.002283,121.374622,31.353091,菊联路89弄,14921
金泰公寓,207,57500,-0.030223,121.366194,31.164554,漕宝路2999弄,7129
东湖花园,42,46626,-0.018193,121.369539,31.125332,疏影路1020弄,12144
西环二村,69,41176,-0.004545,121.373040,31.109510,西环二村,862436
宝仪花苑,288,60916,-0.066457,121.371183,31.154186,新镇路876弄,4559
虹福小区,22,64864,0.000046,121.370591,31.220614,平塘路415弄,5279
明日新苑,165,51175,-0.011589,121.361534,31.246609,丰庄路301弄,9073
蓝色收获(东区),435,21917,0.005229,121.364867,30.747063,龙宇路999弄，板桥东路888弄,1025983
佳信花苑,155,53125,0.008811,121.372465,31.187749,龙柏一村111-135号,6735
虹康花苑(一期),220,70873,0.003568,121.370263,31.215668,仙霞西路500弄,608
海浒新村,100,18317,-0.014870,121.361528,30.725494, 隆安东路 ,8420
富秀苑,42,35460,0.000847,121.371014,31.395274,富南路256弄,8271
鼎邦丽池,362,93181,-0.031453,121.379178,31.203258,青溪路288弄,365
馨佳园七街坊,34,37959,0.012240,121.366211,31.368353,潘广路1765弄1-17号,820240
协和苑,9,64285,0.092353,121.365512,31.212357,协和路68弄,7316
昆阳小区,8,31578,-0.012076,121.379683,31.003336,昆阳路520弄,907931
莘映象林水美地苑,185,48499,-0.031956,121.365387,31.124380,疏影路1188弄,1247
新泾七村,286,60737,0.003594,121.368305,31.225175,金钟路333弄，天山西路450弄,990353
青年公寓,124,10788,-0.085298,121.374748,30.769790,红旗东路121弄,866085
阳光乾城苑(公寓),46,58076,0.013693,121.378324,31.160506,星中路1111弄,1693
古北菊翔苑(南区),491,43243,-0.003572,121.370388,31.351129,菊联路233弄,17092
紫欣公寓,53,50724,0.042803,121.390759,31.119589,碧秀路98弄,821000
金虹别墅,30,100000,,121.388113,31.201395,虹桥路2109号，龙溪路1号,1026026
新梅广场,196,48599,-0.009942,121.396050,31.127292,沪闵路6666弄,6771
锦苑小区,34,60731,-0.025091,121.397085,31.205375,虹桥路1829弄2-98号,908134
三春汇秀苑,231,45596,-0.035005,121.381261,31.098988,沁春路355弄,4762
虹梅路2669弄小区,17,54249,0.056373,121.399238,31.182553,虹梅路2669弄,6958
虹桥怡和园,139,63019,0.015616,121.399769,31.183780,虹梅路2899弄,818017
天原二村,12,78551,0.194492,121.397234,31.219248,天山路461弄,187
广场大厦,121,57870,-0.003281,121.398922,31.199731,水城南路25-35号,7305
裕隆花园,100,22111,-0.004323,121.384932,31.038663,北松路1600号,170818
元祥小区,11,21250,0.000895,121.381375,31.045915,联青路699弄1-440号,564181
真情公寓,115,61485,0.041209,121.392398,31.260237,真光路1915弄50支弄，铜川路1898弄,1025723
吴中路830弄小区,10,61052,0.019266,121.398727,31.185638,吴中路830弄,11954
南秀雅苑,100,43727,0.007337,121.398587,31.300944,鄂尔多斯路98弄,865408
虹仙小区,401,60526,0.003249,121.391746,31.212099,仙霞路750弄，仙霞路780弄,990205
天蒲小区,4,62299,0.035228,121.381053,31.222421,蒲松北路25弄，蒲淞北路17弄，天山西路80弄,990381
双流小区,4,69006,0.204188,121.387835,31.217869,双流路54弄,860812
金光花苑,10,42777,-0.007103,121.396142,31.286581,古浪路355弄，桃浦西路955弄,1026025
祁连二村C街坊,130,46046,-0.000586,121.384370,31.320289,祁连二村84-177号,818375
威宁小区,255,67415,0.023720,121.392592,31.216111,茅台路717-721号(单)，茅台路725弄，茅台路691弄，仙霞路737弄，茅台路715弄,1025835
小金元,1,58139,0.148243,121.380943,31.251735,梅川路1493弄,236655
九歌花园,405,63444,-0.038742,121.386854,31.165142,漕宝路1467弄7区1-48号，漕宝路1467弄7区50-62号,1026012
温莎豪园,44,79901,-0.103686,121.381942,31.199635,剑河路2222弄,7368
莘西路138弄小区,1,34426,-0.090198,121.381380,31.108590,莘西路138弄,866123
万源城御溪(公寓),76,99056,-0.021012,121.398842,31.153148,平吉路688弄,220418
真源小区,526,57685,-0.017409,121.387279,31.245264,真光路1058弄，真光路962弄,1025724
恒丰苑,1,54499,0.276682,121.382489,31.109108,莘浜路328弄,6441
蓝色港湾,778,61062,-0.003289,121.391362,31.152695,龙茗路1458弄,4664
上虹新村七八九街坊,80,52413,0.005506,121.397480,31.178626,莲花路2150弄,7161
万盛花苑,58,38181,,121.393521,31.272967,真南路635弄99支弄1-75号,4306
报春二村,37,43830,0.015830,121.382411,31.125222,报春路863弄,6455
祥和名邸(公寓),413,61322,-0.023115,121.385177,31.250240,梅川路1333弄,2917
泰荣苑,71,66176,0.017028,121.398480,31.217808,水城路680弄,1217
银春苑,25,27610,0.025174,121.395362,31.028871,银康路76弄,795591
锦绣人家,42,41633,-0.004781,121.390030,31.094015,春光路699弄,7064
新城花园,6,82291,-0.000814,121.395867,31.212208,仙霞路577弄1-41号,7288
杨桥第一小区,47,48088,-0.027543,121.399108,31.271956,真北路2857弄1-35号，真北路2977弄1-35号,990359
夏都花园,135,146179,,121.380459,31.201729,剑河路2000弄,7311
静安公寓,90,53457,-0.044865,121.389755,31.166755,漕宝路1467弄4区73-76号,818453
虹桥中洋公寓,315,43589,-0.023741,121.390545,31.199091,虹梅路3896弄1-6号,891
太阳公寓,42,42500,-0.060690,121.397211,31.208570,水城路47弄,2779
元吉小区(东区),12,21578,-0.005072,121.392417,31.047397,花王路450弄,866242
仙二小区,7,53962,-0.058567,121.399670,31.211182,仙霞路454弄,5259
清涧三街坊,42,48416,-0.000516,121.393108,31.267111,清涧路187弄,4308
当代高邸,243,49089,-0.006316,121.390693,31.322025,聚丰园路105弄，聚丰园路95弄,1026161
星霞苑,54,70588,-0.004822,121.394133,31.212644,安龙路698弄,7324
武警医院小区,22,44375,0.001286,121.392192,31.198031,延安西路2932弄,424797
平南三村,476,64189,0.006784,121.398393,31.157401,平南三村,6479
长寿新村,71,51094,-0.088681,121.386298,31.111056,莘浜路35弄14-61号,16442
静安花苑(二),9,55399,-0.035726,121.389270,31.167503,漕宝路1467弄6区,818436
通州湾十里蓝院,69,7913,-0.004278,121.396010,32.189412,冬青路，近东海大道,1016080
上钞桂花苑,54,59323,0.011716,121.395791,31.244634,梅川路999弄50-77号,7654
兰馨楼,27,38983,0.001336,121.384413,31.195739,延安西路3295号,7325
虹桥汇秀苑,148,65384,0.016068,121.391836,31.191229,虹梅路3215弄99支弄,6369
新梅莘苑,248,63677,-0.004043,121.394653,31.108824,珠城路118弄,6770
莘怡公寓,6,43478,-0.048767,121.382179,31.118834,莘东路498弄,7012
时代星园,38,67346,0.010064,121.389952,31.256380,金汤路155弄,2895
绿洲湖畔花园,139,66666,-0.015680,121.387299,31.240571,金沙江路1698弄,2804
天台家园(南区),110,73902,0.004854,121.389875,31.217904,新渔东路455弄，茅台路900弄,1025851
虹延小区,29,52430,-0.019560,121.391847,31.197290,虹梅路3800弄，虹梅路3818弄,990453
流晶逸彩虹华苑,365,57622,0.014892,121.388977,31.190856,虹中路460弄,4493
延虹公寓,14,54153,-0.026279,121.384270,31.194618,虹中路796弄,4636
美诗邸,5,51578,-0.105542,121.390441,31.313420,宝山区环镇北路1258弄,658753
银星大厦,1,41284,0.097541,121.386224,31.112854,莘浜路10弄,866228
程家桥路218弄小区,8,28357,0.000918,121.380664,31.191379,程家桥路218弄,186138
好世鹿鸣苑,637,75585,0.000364,121.391137,31.110864,闵城路199弄,1283
金麟公寓,95,45000,-0.025236,121.399576,31.203903,水城南路348弄,2765
真光新村第二小区,180,53875,-0.002093,121.393355,31.258580,铜川路1780弄,2869
君临颐和花园,17,51546,0.002431,121.399391,31.094834,银都路3535弄,6290
西门南村,88,14735,-0.046587,121.397034,31.627719,西门路,345295
香树丽舍,120,52204,0.001237,121.381936,31.132700,水清路999弄,7084
菊泉公寓,56,27976,-0.031470,121.380948,31.361556,菊泉路515弄,171644
象源丽都,779,65975,-0.016956,121.384254,31.241266,真光路798弄,2889
平吉一村,29,51567,-0.008556,121.388978,31.151369,平吉一村,6411
丽华公寓,181,48280,0.017900,121.387516,31.128181,报春路748弄,6752
嘉利坊,230,46410,-0.006943,121.384635,31.261340,铜川路2188弄1-80号,2891
吴中路940弄小区,15,50000,-0.024885,121.396570,31.184701,吴中路940弄,6524
虹兴苑小区,30,57858,0.036510,121.399975,31.181190,虹梅路2555弄,7037
虹莘家园,9,56818,-0.134321,121.389583,31.136022,虹莘路1601弄,1131
真光新秀,1,48777,-0.017049,121.394593,31.256645,子洲路330弄，子洲路238弄,1025721
荣和怡景园,556,52307,0.009184,121.395171,31.281763,武威东路821弄,641872
保利佳苑,414,29186,0.006379,121.385906,31.025743,富国路39弄,659294
李子园公寓,35,41521,0.016326,121.392177,31.285561,真南路822弄510支弄，真南路843弄95支弄,1025986
锦秋路1188弄小区,96,40907,-0.007425,121.391665,31.325327,锦秋路1188弄,11977
绿茵苑,23,46190,0.039332,121.390015,31.128814,报春路558弄,299884
恒盛鼎城圣都汇,280,62758,0.001628,121.394119,31.283853,武威东路888弄,564946
四方西郊花园,104,153301,-0.013104,121.388975,31.210141,威宁路8弄,7310
凯迪华光公寓,207,56617,-0.007381,121.388356,31.193141,华光路300弄,818670
真光新村第七小区,221,52786,-0.009067,121.392847,31.257517,铜川路1781弄,2861
新梅花苑(西区),231,50800,0.005941,121.393925,31.130658,报春路488弄,6799
润柏苑,14,70547,0.007296,121.394757,31.217533,安龙路960弄,7353
李子园花苑,8,38461,0.058803,121.393799,31.275434,真南路648弄，真南路744弄，真南路710弄,1025987
东苑锦都花园,88,55813,0.017854,121.381078,31.117247,莘东路399弄,7141
奥森公寓,38,42569,-0.036257,121.385733,31.195042,虹中路786弄,6474
春辉新村,70,37181,0.007028,121.393205,31.070834,颛兴路748弄,420857
真光新村第五小区,137,52231,-0.002749,121.387121,31.258668,铜川路2059弄,2864
新梅公寓(二期),21,53260,-0.042069,121.394940,31.128786,报春路485弄,866188
裕兴花园,216,54918,-0.005019,121.383016,31.117390,七莘路181弄,6999
报春一村,72,43783,-0.008919,121.383251,31.125714,报春路817弄,14341
环镇西路39弄小区,3,60000,-0.019512,121.397019,31.183375,环镇西路39弄,818803
梅四小区,79,62535,-0.006671,121.396339,31.251008,武宁路2525弄,2998
日月华庭,57,38967,-0.038493,121.398352,31.069494,颛兴路639弄,4500
威宁大楼,113,62275,0.009794,121.391339,31.212275,仙霞路750弄2号，仙霞路780弄2-4号,1025834
虹鹿花苑第一公寓,19,58823,-0.005982,121.386960,31.194534,虹中路780弄,7072
祁连欣苑,28,46400,-0.010218,121.383990,31.314155,聚丰园路500弄,8753
合成公寓,36,35200,0.004996,121.387524,31.151837,虹莘路2488弄170号-175号,817608
中祥哥德堡,247,54075,-0.009144,121.392155,31.108670,珠城路99弄,4685
金银霄大厦,20,38980,0.004795,121.388726,31.116896,碧泉路36弄,4526
大上海国际花园桃花园,13,51189,-0.009616,121.383514,31.165853,漕宝路1555弄3区,817406
安居古浪新苑(西区),174,46501,0.008031,121.389094,31.290496,古浪路518弄,816705
檀宫,249,319883,-0.020427,121.380486,31.208406,青溪路555弄,820122
大上海国际花园樱花园,68,51834,-0.026281,121.383186,31.166672,漕宝路1555弄4区,817412
名都新城(二期),264,57463,0.009265,121.398830,31.110480,宝城路155弄,817762
仙城小区,55,63181,-0.007657,121.398250,31.211101,仙霞路486弄,605460
静安新城四区,97,54347,-0.012232,121.389858,31.165277,漕宝路1467弄4区,818451
大上海国际花园侨亨园,19,56825,0.093356,121.382148,31.168767,漕宝路1555弄12区,817405
天山中华园,43,74054,-0.013764,121.390267,31.220453,天山路209弄1-9号,957
菊泉新城爱建顾园(东区),127,38554,-0.009302,121.385269,31.357146,菊泉街39弄1-58号,658376
静安新城十一区,91,53989,-0.003617,121.384663,31.165775,漕宝路1467弄11区,818448
同济城市阳光,47,52592,0.001314,121.396646,31.313068,环镇北路1118弄,569247
鑫都城云天绿洲,160,44034,-0.030739,121.399913,31.058458,鑫都路2711弄,82756
元丰天山花园,398,71405,0.026612,121.386918,31.222230,天山路88弄,850
沁和园,93,77272,0.019030,121.390774,31.233286,丹巴路368弄,942670
东苑世纪名门,254,54616,-0.005028,121.381137,31.112331,莘松路225弄,816703
新虹桥别墅,2,85000,-0.019744,121.397231,31.202433,虹桥路1888弄,10182
祁连二村B街坊,51,43986,0.005096,121.387583,31.321396,祁连二村1-70号,818373
金莲坊小区,57,55087,-0.023566,121.380098,31.250005,吉镇路450弄,1708
绿地璀璨天城,161,39893,-0.001514,121.383547,31.029779,富国路355弄,866052
水霞小区,2,74545,0.130463,121.395093,31.215113,茅台路585-595号,907905
申莘二村,124,39058,0.017533,121.387065,31.093420,申北路385弄,6947
海棠苑,94,53811,-0.017554,121.397685,31.253130,真北路1902弄1-65号,2757
奥塞花园,380,58719,-0.024868,121.397776,31.103673,普洱路88弄,63519
东旺家苑,16,63156,-0.072531,121.381516,31.249227,万镇路501弄,2996
旭辉依云湾(公寓),230,43910,0.016412,121.393934,31.356467,顾北路666弄,131001
虹古大楼,57,57731,-0.019381,121.394987,31.210641,仙霞路620弄30-34号,2789
元吉小区(西区),16,23333,-0.018921,121.392271,31.047671,元江路4600弄,820023
苹果园(公寓),10,51190,-0.088400,121.397327,31.180182,环镇南路88弄,6886
东兰兴城木兰苑,16,59618,0.080095,121.393314,31.160787,漕宝路1508弄,793593
长寿花苑,45,40000,-0.002270,121.386316,31.111421,莘浜路21弄,788
华光公寓,56,50681,0.007014,121.390348,31.192935,虹梅路3321弄1-67号,9356
光华小区,83,21250,0.079118,121.393675,31.074605,光华路598号,659414
金马公寓,33,56250,-0.030039,121.399903,31.200753,荣华西道99弄1-4号,29
水霞小区,1,57518,-0.203738,121.394212,31.214471,安龙路820弄,907904
绿康公寓,6,61594,-0.008404,121.387910,31.221769,天山路198弄,7384
半岛豪门(别墅),22,48430,-0.039583,121.386872,31.141956,虹莘路1955弄,876887
开城新村,42,51800,-0.003031,121.388786,31.113473,莘朱路81弄,4521
祁连四村,60,48471,-0.007941,121.388831,31.322372,祁连山路2777弄,9285
奥森花苑,62,49618,0.033719,121.384998,31.193405,虹中路758弄,6472
平吉一村华城花苑,412,50000,-0.021584,121.389611,31.150580,虹莘路2388弄,818265
水霞小区,5,72727,-0.051824,121.397439,31.213286,水城路449号,116649
真南路822弄521支弄小区,17,39148,-0.006018,121.390982,31.286142,真南路822弄521支弄,865554
龙祥嘉园(公寓),7,62744,-0.085664,121.389750,31.139308,平阳路1515弄,18103
东兰兴城蕙兰苑,13,63526,-0.006351,121.391576,31.161544,漕宝路1508弄123-164号,793592
大上海国际花园伊甸园,33,56435,-0.007195,121.383728,31.164708,漕宝路1555弄2区,817411
天台家园(北区),47,77419,0.026559,121.389740,31.218363,新渔东路550弄,886
南李苑小区,28,45454,,121.388146,31.273728,真南路843弄95支弄,12440
春申丽园二期,9,65649,-0.000091,121.395004,31.105161,春申路3799弄33支弄,817284
明欣公寓,36,56179,0.078561,121.384951,31.224070,哈密路100弄,931
葑润华庭,301,51464,-0.019145,121.387767,31.328444,祁华路59弄，华秋路185弄，祁华路218弄，祁华路58弄，祁华路219弄,1026154
明丰世纪苑,67,53768,-0.022880,121.397389,31.267555,子洲路680弄,4288
东苑利华苑(北区),13,57065,-0.003353,121.395917,31.103304,春申路3799弄65支弄,816698
安居古浪新苑(东区),52,48275,-0.013286,121.393107,31.290957,祁安路88弄1-22号,816704
水霞小区,3,69565,-0.051783,121.395821,31.215055,水城路451号,908004
莘中新村,80,36000,,121.384265,31.110355,莘南路98弄,85756
新乐小区,18,59694,0.059127,121.389348,31.212580,仙霞路888弄,967
星梅花苑,57,63636,0.013151,121.394024,31.249629,真北路1524弄,3059
学林苑,311,50022,-0.063030,121.391221,31.320044,聚丰园路188弄,8187
金元坊,19,51526,-0.040681,121.381115,31.253101,梅川路1680弄,64752
新梅公寓(三期),15,59603,0.058799,121.395429,31.128021,虹莘路1200弄,866189
金汤社区嘉尚坊,44,48478,-0.005987,121.383364,31.256991,金汤路655弄,8989
环绿国际(别墅),5,37812,0.110419,121.390840,31.362179,宝绿路99弄,7993
众众家园南苑,8,54113,-0.077883,121.389473,31.114953,莘建东路399弄12支弄,820872
雅致公寓,9,47271,0.022982,121.391838,31.121609,雅致路31弄,7122
万源城御璄,550,86292,-0.002676,121.399535,31.155483,古龙路666弄,620237
威宁花苑,99,75333,0.033006,121.390920,31.218999,威宁路339弄,2793
明苑别墅,508,160392,0.005652,121.384875,31.202152,龙溪路189号,7268
古宋小区,278,74431,-0.007137,121.395768,31.216922,茅台路600弄,5239
人民路公房,1,14864,-0.373593,121.393242,31.630974,人民路287号,869712
东南新村,219,7107,0.060663,121.389641,31.776636,北沿公路,817225
紫薇苑,44,64761,-0.048122,121.383793,31.185874,红松路81弄153支弄,796435
王子公寓,297,58157,0.011505,121.387077,31.198058,虹桥路2222弄33号,7350
水清二村,49,51256,0.025704,121.388575,31.122051,水清路298弄,6791
水霞小区,3,84052,0.013529,121.395973,31.214960,水城路491弄,908005
正峰苑,346,43723,-0.002680,121.391140,31.097065,申北路168弄,4627
西门北村,56,16000,-0.352332,121.397803,31.631586,西门北村,345554
中海紫御豪庭,597,80479,-0.003776,121.387958,31.234801,同普路688弄,455942
沁春园二村,87,44452,-0.008399,121.384149,31.100001,莘西南路155弄,18521
平南四村,71,63838,0.020168,121.397326,31.157885,平南四村,452100
程桥二村,81,52258,0.041536,121.381028,31.195254,程桥二村1-85号,893
尚联西郊创世纪别墅,157,121771,0.001093,121.383632,31.211896,青溪路688弄1-52号,7323
锦龙苑,73,46387,-0.007457,121.385316,31.319822,聚丰园路388弄26-89号,9804
锦秋御尚,45,57758,0.017547,121.390408,31.331473,锦秋路695弄,818253
佳莲花苑,8,38750,,121.390156,31.277063,真南路822弄,4305
保利叶之林(三期),54,54794,0.027818,121.380364,31.330502,塘祁路679弄,865537
君怡公寓,62,50743,0.037307,121.398595,31.184488,吴中路889弄,6645
美丽华花园(别墅),6,124150,-0.003083,121.397827,31.204597,虹桥路1720弄,877647
上海家园,183,55012,-0.002999,121.397749,31.265111,金鼎路298弄,2886
东苑利景花苑,240,62264,0.026104,121.397647,31.117138,宝城路500弄,816699
铭晖西郊苑,116,68686,-0.009360,121.382868,31.217156,哈密路398弄,7276
春申丽园一期,28,60227,0.010775,121.393398,31.104983,春申路3799弄18支弄,177236
世纪长江苑锦城,138,37500,-0.022011,121.397424,31.361141,电台路568号,819657
武警小区,12,49529,-0.047593,121.391226,31.198402,延安西路2799弄,889
天山星城,907,89676,0.007024,121.393063,31.218810,威宁路358弄1-49号,162
锦绣江南耕读园,945,67021,-0.036646,121.384189,31.174267,金汇南路301弄,10806
美丽家园,52,43847,-0.015393,121.386992,31.099957,莘西南路128弄,6943
舜元知雅园,69,85135,0.015531,121.390220,31.219349,新渔东路456弄1-8号,244594
仙霞大郡,328,61141,0.002936,121.380135,31.216076,仙霞路1225弄,9757
中星海上名庭(二期),76,70085,0.001987,121.396993,31.247496,梅川路888弄,820783
水仙苑,42,62686,0.018821,121.398138,31.213084,水城路386弄11、13号,404868
品家都市星城,153,63437,-0.023671,121.393517,31.107352,天河路39弄,818197
丰宝苑,107,43000,0.057915,121.380029,31.322383,锦秋路1588弄,793670
上大聚丰园,164,45640,-0.001531,121.390391,31.316225,上大路1288弄,8561
大上海国际花园悉尼园,111,51933,-0.061200,121.384439,31.171120,漕宝路1555弄15区,817407
都市星城,333,65554,0.009688,121.396550,31.108276,富都路111弄,4775
星丰苑,155,45481,-0.023950,121.385613,31.133767,黎明路155弄,6805
梅川雅苑,4,49523,-0.038762,121.381198,31.254290,梅川路1566弄,11691
西郊宾馆花园别墅东苑,10,125789,0.008224,121.394206,31.204135,虹桥路1919号,126175
韶光花园(公寓),44,37128,-0.000108,121.396178,31.358509,顾荻路161弄,8122
天申大楼,17,59183,-0.003418,121.382355,31.219498,北虹路1185号,1025
清涧新村第八小区,105,51689,-0.036228,121.395394,31.264355,桃浦路743弄,2857
新华中心村,180,10240,-0.095806,121.395196,30.905754,腾行路,821270
沁春园一村,228,46586,0.001290,121.384654,31.104104,莘西南路380弄，莘西南路400弄,990120
虹桥阳光翠庭,25,50231,0.019236,121.394550,31.177611,莲花路2151弄,320599
光华路287号小区,2,29994,0.053863,121.399962,31.075993,光华路287号,420458
永凤花园,38,14803,-0.007176,121.398085,31.633981,北门路388号,531974
平阳新村四街坊,590,52756,0.016474,121.396629,31.139747,古美西路628弄,6478
仙霞别墅(北区),15,58345,-0.049856,121.392637,31.213807,安龙路829弄,875473
新时代花园,605,60769,-0.019997,121.394671,31.146750,顾戴路1100弄,6803
莘春景苑,5,40816,0.049254,121.383927,31.099084,莘西南路99弄,866082
虹旭小区,62,62268,0.018300,121.393306,31.208970,虹古路417弄,968
水清苑,29,43691,-0.052913,121.384169,31.131561,水清路1000弄,6924
静安新城十二区,100,55263,0.002576,121.385041,31.164631,漕宝路1467弄12区,818444
金玉苑,356,60217,-0.027488,121.397217,31.245187,梅川路999弄1-40号，梅川路947弄,1025998
水霞小区,13,74384,0.025837,121.395709,31.215213,安龙路798弄,907902
虹霞小区,206,61764,0.001995,121.396416,31.209563,虹古路380弄1-30号，虹古路410弄，仙霞路620弄,990204
虹莘新村(北区),18,50607,-0.016958,121.388764,31.137791,虹莘路1701弄,818023
仲义苑南楼,3,55626,0.016873,121.390357,31.137213,虹莘路1638弄,9917
中星雅苑,7,68965,,121.390905,31.208684,虹古路433弄,7406
东方御花园(二期),73,53392,0.003590,121.394396,31.135576,龙茗路513弄13支弄,7149
大上海国际花园里昂园,73,57039,-0.001768,121.384591,31.170641,漕宝路1555弄14区,817402
虹桥紫京苑(公寓),129,61147,0.035267,121.394236,31.191758,虹梅路3201弄,6944
莘浜路157弄小区,1,43200,0.339369,121.384155,31.111617,莘浜路157弄,118981
虹城公寓,72,61000,-0.026570,121.399155,31.210606,仙霞路470弄,2787
华虹一公寓,23,49410,-0.069587,121.387167,31.191122,虹中路480弄,1191
银厦花园,20,54639,-0.021227,121.380702,31.118050,莘沥路128弄,6989
中裕豪庭,40,60202,0.028962,121.387895,31.312452,祁连山路2233弄,370183
宝顾佳苑,154,38245,0.014375,121.398518,31.365310,苏家浜路435弄,657914
南洋新都,285,73574,0.005329,121.388607,31.220126,天山路177弄1-44号,7322
申莘三村,72,43269,0.008084,121.385533,31.095724,申北路350弄,11738
春江锦庐,181,55936,-0.009369,121.392934,31.137852,古美西路752弄,6275
金居苑,27,51973,-0.074818,121.389054,31.166985,漕宝路1467弄4区77-79号,185327
和润家园,222,59842,-0.008212,121.387015,31.159278,龙茗路1897弄,6544
香樟苑,71,47518,-0.014170,121.384010,31.266036,桃浦路1341弄,7659
中江小区,58,62331,-0.021499,121.399625,31.235129,中江路650弄,43
春意苑,43,54294,-0.007214,121.392423,31.134059,虹莘路1518弄28支弄,6808
阳明国际花苑(四期),25,54485,-0.003931,121.389742,31.125787,山花路65弄,891048
东兰兴城玉兰苑,53,59183,-0.047801,121.390184,31.159647,漕宝路1508弄1-46号,14322
金汇丽舍韵动时代,873,60344,-0.061349,121.382736,31.183834,金汇路460弄,6985
上虹新村1-6街坊,105,53331,0.015152,121.395007,31.178476,莲花路2151弄,180255
