小区,房屋数量,count,均价变动,lng,lat,地址,ID
上钢二村,287,52894,0.000794672,121.500478,31.181773,历城路81弄，历城路83弄，上南路800弄，上南路1000弄，上钢二村,990367
华浦港湾,4,7954,0.108726,121.09198899999998,30.615769,建港路522号,467178
金桥酒店公寓,126,71186,0.00720178,121.595128,31.250204999999998,红枫路108弄3-8号,877058
华府锦苑,2,6046,-0.36491599999999996,119.913095,31.043604,忻湖路157号,939488
泰宸新苑,141,51444,0.00198668,121.36911299999998,31.247628000000002,金沙江路2788弄,9071
昌鑫时代绿园,87,51446,-0.0550658,121.468198,31.333395,虎林路99弄,8518
骏丰嘉骊花园,14,36144,-0.048967199999999995,121.324851,31.294464,沪宜公路139号,208391
成亿家园,78,62392,0.022970599999999997,121.40985400000001,31.150284999999997,顾戴路251弄,6804
精文苑,31,95277,0.00015746,121.498802,31.207078000000003,西藏南路1639弄,3320
云湖公寓,3,27835,0.0288682,121.121058,31.161731,盈贺路86弄1-16号,336045
杨东小区,2,54216,-0.059501099999999994,121.538983,31.205336,龙阳路1211弄,64413
东碧林湾,83,63684,0.0211988,121.36840500000001,31.145406,七莘路1890弄,114857
外贸公房,35,80769,0.051378499999999994,121.434831,31.211078000000004,番禺路290弄10支弄,793
新弘国际城(公寓),353,34831,-0.00565246,121.330178,31.079943,明中路1777弄,205239
中信泰富朱家角新城鸿玺郡,34,31514,0.0305091,121.052687,31.126990000000003,阁游路999弄,862551
黄浦新苑(西区),241,95552,0.00493253,121.49044599999999,31.215466999999997,丽园路333弄,818858
江海新村,820,22794,-0.00575766,121.46105800000001,30.911146000000002,江海新村,177715
达安大厦,6,59259,-0.00228976,121.45916899999999,31.239986,江宁路373号,4188
汽轮二村,1,26341,,121.422376,31.011837,宾川路,818394
成功家园,22,41795,0.0413345,121.73125300000001,31.053137,人民西路1559弄,7716
天和前滩时代,189,28235,0.00209398,121.523495,30.97617,万顺路2768弄，万顺路2968弄,1026828
红星国际生活广场,21,29555,-0.0967574,120.558226,31.267213,长江路，近长塔路,887760
绿洲古猗新苑(一期),12,44088,0.00256964,121.321523,31.294584999999998,古猗园路155弄,189832
景源名墅,51,31481,-0.0041755,121.42516299999998,30.913383000000003,钜庭路333弄,370148
鑫塔水尚,72,34444,0.00487207,121.145338,31.146071999999997,沪青平公路5000弄,541706
虹园八村,126,61176,-0.021262299999999998,121.37856299999999,31.219724,北渔路115弄,903
龙腾苑,61,44500,0.00651407,121.590275,31.266221,长岛路638弄,1632
新泾六村,216,58414,-0.00356515,121.373453,31.226361999999998,金钟路340弄1-85号,873
绢纺三村,2,9268,,120.77569799999999,30.760210999999998,纺工路462号,889895
复兴珑御,450,125000,-0.016924599999999998,121.49074399999999,31.22287,西藏南路699弄,730159
沙逊别墅,1,273224,,121.36701699999999,31.193316999999997,虹桥路2409号,569
景星苑,18,71599,0.00322269,121.444473,31.283134999999998,广中西路883弄,4745
嘉宝紫提湾(公寓),190,40650,0.00551612,121.286092,31.340213000000002,德立路88弄,206695
曲阳路920弄小区,60,75757,,121.49816499999999,31.296337,曲阳路920弄,6610
武康路老公寓,36,111111,-0.00540661,121.44558500000001,31.211973999999998,武康路391弄,129828
鹤沙航城瑞馨苑,182,30357,0.0129129,121.6133,31.086815,航春路169弄,658219
农房恒海国际花园,42,13181,0.00641368,121.022181,31.171096999999996,旭宝路99号,883538
浦东南路1780弄小区,115,44000,0.0154862,121.525099,31.222476,浦东南路1780弄,5551
汇郡海棠苑,3,39454,-0.0674357,121.585977,31.305357,思学路55弄,799492
国和路600弄小区,7,55172,0.0166768,121.52436000000002,31.31999,国和路600弄,85829
金中苑,322,94692,-0.049763699999999994,121.49818300000001,31.207845000000002,中山南路1887弄,3727
明华苑,219,89928,0.00502917,121.437886,31.195646000000004,南丹路138弄,2379
青云路605弄小区,15,56250,,121.473902,31.267721999999996,青云路605弄,146387
桂平路277弄小区,8,63927,-0.00869929,121.413366,31.164634999999997,桂平路277弄,1753
文晋苑,102,17000,0.000294204,121.133027,31.035016,平原街699弄,820795
奉馨园,49,11764,0.00710556,121.65076200000001,30.930065999999997,新奉公路6215弄,244859
中梁海伦国际,27,42129,0.00623388,121.48596200000001,31.267796999999998,宝山路778号,1001333
梵克雅堡别墅,5,43307,-0.00717561,121.62248899999999,31.277511999999998,佳京路465号,527593
中星莱阳公寓,16,50000,0.0344471,121.58986200000001,31.280579,寿光路81弄,866880
淞南五村,2,47224,0.051244399999999996,121.48507,31.339084999999997,淞南五村105-176号,819955
中信泰富朱家角新城翠苑,58,30232,0.010394,121.04593600000001,31.125057,阁游路777弄,817312
光明村,21,123529,,121.46968999999999,31.223762,南昌路278弄,87366
东园二村,38,85714,0.0181261,121.517601,31.236763,东园二村,14045
复兴中路1365号小区,2,115555,,121.45751100000001,31.217015000000004,复兴中路1365号,817007
中瑞公寓,220,83783,0.00942157,121.426905,31.192644,柳州路980弄,368744
浦江华侨城(四期别墅),24,56701,-0.022093099999999997,121.50116899999999,31.099095000000002,浦驰路1335弄,876639
英达苑,21,64354,-0.00752599,121.51374799999999,31.275165,辽源西路338弄,3193
新德路341弄小区,4,35964,-0.0338751,121.705045,31.203853000000002,新德路341弄,996297
新市家园,82,58139,-0.00411107,121.487605,31.301298,新市南路841弄,4173
泰祥楼,2,57692,-0.0718193,121.51908,31.200288,临沂路151弄,862225
申亚书香水岸,4,29090,-0.041452499999999996,121.572135,30.991688,泰青公路119弄128支弄,651147
裕鸿佳苑(北二区),13,20000,-0.00872324,121.857072,31.528877,安振路518弄,820004
龙湖蓝湖郡别墅,40,41392,0.019658099999999998,121.25883799999998,31.330777,双单路1509弄,204249
蓝湖湾,14,13333,-0.0235096,120.537879,31.855617,暨阳湖大道,889409
悦华公寓,116,17000,0.030865300000000002,121.26359,31.395611,东大街118弄,9097
华巷小区,2,25789,,121.236902,31.251339,新府北路68弄,782003
松江环城新村,4,30000,-0.0527014,121.262048,31.009387,环城路,8674
琉森公馆,130,16097,-0.00037260099999999997,121.62798000000001,31.123579,周邓公路5333号,792957
建德花园丁香苑,28,48636,-0.00505288,121.36538,31.237988,香樟路57弄1-40号,2879
罗兰佳苑（东区）,28,25048,0.0011190999999999998,121.34875100000001,31.402247999999997,罗真路188弄1-21号,1006674
希望大楼,4,21111,0.14895999999999998,121.28983799999999,31.337988,沪宜公路2185号,452167
豫园雅郡,72,18333,0.0155661,121.163968,30.910027000000003,秀州街958弄1-82号,232418
华馨小区,6,65185,0.025018099999999998,121.427279,31.230394,万航渡路1486弄,5330
中环花苑,156,74066,0.0131871,121.42342099999999,31.270578000000004,新村路1288弄,4771
新城上坤樾山四季(别墅),8,64705,0.110187,121.245478,31.106732,城隆路1258弄,866910
樟树缘公寓,16,61971,0.00906959,121.56361000000001,31.287724,军工路89弄,62156
白大楼,59,66255,0.0846539,121.432166,31.250646000000003,中山北路2380号，中山北路2410号，中山北路2390号，中山北路2400号,990487
浦东大道2511弄小区,37,54285,-0.0142546,121.56669699999999,31.264928,浦东大道2511弄,221016
清真小区,80,73681,0.0058153,121.46483700000002,31.205112,清真路99弄,1966
馨康苑,80,58415,0.00720727,121.448127,31.327672999999997,共康路169弄,8061
朗诗新西郊,359,100000,-0.00730623,121.386228,31.212187,青溪路770弄25号,7354
正荣御首府,370,21978,-0.00968774,121.32538600000001,30.751565000000003,龙轩路1998弄,651148
财富海景花园,3732,132352,0.000309876,121.51553500000001,31.231283,浦明路258弄,6
大华水岸蓝桥,333,65032,-0.00858297,121.415103,31.280711,真华路999弄,204639
瑞金二路120弄小区,51,117073,0.0542273,121.47194499999999,31.217655,瑞金二路120弄,11810
塘沽小区,3,42000,,121.493994,31.254792,乍浦路252弄，乍浦路254弄,990107
万豪佳园(别墅),19,8596,-0.028919999999999998,120.97398899999999,31.612781,支塘集贤路,885303
华能时代花园,2,51515,0.00526881,121.49483300000001,31.395442,双庆路85弄,865506
隆昌路718弄小区,2,52702,-0.0596317,121.543508,31.289696999999997,隆昌路718弄,870669
官厅路6号小区,248,11803,-0.00840124,121.335146,30.955091999999997,官厅路6号,817307
金谷公寓,219,27000,0.00573642,121.28021899999999,31.117492,江川北路109弄,344870
塘和家园德宁苑,25,29629,0.11458499999999999,121.257709,31.105196999999997,德宁路89弄,785828
竹桥新村,14,21666,,121.32687,31.260135,黄家花园路,14143
凯虹公寓,56,42500,0.00418212,121.511172,31.269198,飞虹路375-387号(单)，飞虹路397弄1-3号，飞虹路369弄1-11号,1025978
锦馨苑,246,70306,0.00784128,121.422307,31.196325,古井路38弄,7390
宏莲馨苑,2,63043,-0.0195185,121.556366,31.191429,莲园路151弄,809496
康阳小区,21,55555,-0.058948099999999996,121.532058,31.270369,长阳路1120弄,5032
朗诗虹桥绿郡(公寓),201,83181,0.022960400000000002,121.419876,31.216621999999997,中山西路699弄,370233
中天精英公寓,73,32352,0.000216417,121.39841200000001,31.24213,中江路943号,609430
玉兰小区,66,54242,-0.0064475999999999995,121.56782700000001,31.18712,莲溪路550弄，莲中路337弄,990054
施湾家园,114,31818,0.0037224000000000003,121.763328,31.151472,施镇路385弄，施镇路255弄,1025865
四川里,4,62500,-0.031112900000000002,121.491055,31.262282,四川北路1604弄,86041
四季园,290,79872,-0.0538062,121.459092,31.201735,东安路149弄,2423
嘉宏紫薇园,70,63392,-0.019883099999999997,121.484875,31.271483,同心路28弄,4227
祁南二村,79,29577,0.00718518,121.355802,31.420477,市一路153弄,12485
祥生御江湾(公寓),20,75138,0.00162632,121.50486399999998,31.33679,国权北路1188弄,224224
兆丰大厦,77,40000,0.025825099999999997,121.43293,31.229587,长宁路398号,944616
武康大楼,29,70000,-0.0176679,121.444702,31.210820000000002,淮海中路1850号,17076
东陆新村二街坊,155,49372,-0.00869391,121.60591799999999,31.279314000000003,凌河路420弄，凌河路354弄,990241
德华二村,104,39586,0.035388300000000004,121.315969,31.301084999999997,德园路366弄,9092
蔚蓝海岸天科苑,40,66666,0.05557669999999999,121.524514,31.226164,浦东南路1550弄,7
贝港第二居民区,26,29838,0.00370022,121.45378899999999,30.919676000000003,贝港新村南区403-559号,1015193
仁恒河滨城(一期),1519,103626,0.0009369360000000001,121.573268,31.234035,丁香路1599弄,106
繁盛苑,24,39417,0.0254429,121.400052,31.066874,繁安路59弄,7007
阳阳公寓,2,55555,-0.020055700000000003,121.544078,31.277557,长阳路1865弄,3973
金国大厦,16,40476,0.00681558,121.517481,31.203088,浦东南路2362号,862219
民星一村,18,52054,0.00862253,121.548107,31.319290999999996,民星路370弄，嫩江路839弄，嫩江路815弄，嫩江路801弄，嫩江路831弄,990386
上安大厦,4,54838,-0.00417665,121.55720600000001,31.255501000000002,浦东大道2160号，浦东大道2220号,1025892
桐柏公寓,72,66617,0.00760807,121.41291799999999,31.239888,桐柏路30弄,862173
星福家园,24,47619,0.00483224,121.38063000000001,31.320078999999996,聚丰园路669弄,14400
南丹小区,206,96446,0.009208299999999999,121.43671299999998,31.197509000000004,宜山路50弄，南丹路333弄，宜山路60弄1-4号，宜山路52-58号(双号),990151
五金新村,4,98181,0.042405,121.46965800000001,31.222619,瑞金二路40弄,7545
王金更住宅小区,32,65151,0.000706551,121.37793700000002,31.21152,淮阴路575弄1-45号,7363
新乐路洋房,35,333333,,121.46163600000001,31.223564,新乐路,321865
建德花园紫荆苑,119,54767,0.0134155,121.367003,31.242982,棕榈路301弄,2878
绿洲古猗新苑二期,4,43299,0.00298819,121.32001100000001,31.294353000000005,沪宜公路339号,819689
新城逸境园,19,32022,-0.00215014,121.14017199999999,31.164309999999997,华科路255弄,8554
杨浦上海新村,24,65717,-0.00242877,121.51956799999999,31.315507,国京路60弄1-18号,4693
兴国路271弄小区,4,145772,,121.444231,31.211158,兴国路271弄,85665
延安东路新里,19,94339,,121.49346200000001,31.237558,延安东路272弄,114279
阳曲路555弄小区,18,52973,-0.0142724,121.465852,31.322013000000002,阳曲路555弄,1537
唐山路1380弄小区,2,57692,0.00966048,121.523067,31.272318,唐山路1380弄,13415
红光小区,20,26506,0.027722800000000002,121.77736499999999,31.069001,拱极路698弄,650260
东华新村,27,15806,0.0115193,121.14700500000001,31.038263,昆港公路1956弄,652975
江南春天,6,9600,0.000834028,120.964427,31.415275,紫竹路689号,883672
铁岭路50弄小区,61,73611,0.00198734,121.52178,31.284776,铁岭路50弄,4939
复星花园二期(东区),44,48554,-0.0031003,121.418656,31.289485,行知路569弄,816970
海宁小区,2,50000,0.0714898,121.491643,31.256646000000003,海宁路404弄16-31号,528346
淀湖鹿鸣九里(别墅),47,15449,0.0204095,121.00262099999999,31.16382,万园路66号,884600
桃李春风景苑,83,9213,,120.79874699999999,30.345156,钱塘江路,1005437
胡家木桥路35弄小区,18,76181,,121.499826,31.264039,胡家木桥路35弄,98610
金旭花园,37,12371,0.00732839,121.338204,30.743271000000004,金山大道2724号,8444
银河经典苑,50,63770,0.00529684,121.544083,31.274869,临青路555弄,3565
蒲园,54,129729,-0.0333232,121.46121000000001,31.227263,长乐路570弄1-9号,117603
伟业金锦苑三村,311,53846,0.00260679,121.59351699999999,31.290823,东波路585弄,13053
新园公寓,33,58000,-0.00785166,121.40639099999999,31.160978999999998,古美路1107弄26-38号,820518
新湖青蓝国际,118,82949,0.00401854,121.480347,31.268829999999998,东宝兴路，近青云路,413447
安亭高尔夫别墅,32,29117,-0.0144197,121.193306,31.280144,博园路6777弄,262192
澄城公寓,82,20000,-0.0440684,121.292794,31.363746000000003,丰登路1030号,817209
虹桥怡景苑,63,66326,-0.0143553,121.380528,31.212053000000004,仙霞路1316弄,1215
建国东路110号小区,2,123966,,121.485106,31.219292,建国东路110号,819383
新德公寓,38,55071,0.000108962,121.452063,31.320139,曲沃路470弄,192784
平南三村,410,64094,0.00270647,121.398393,31.157401,平南三村,6479
东郊花园(二期),45,124023,,121.608608,31.228624,紫竹路128弄,791602
沪东新村小区,6,48701,-0.00743896,121.58904299999999,31.274820000000002,沪东新村81-91号，95-122号，227-229号，沪东新村58-80号，201号，230-240号，312-381号,1026096
临港首府(公寓),62,26836,0.00720613,121.912322,30.906097999999997,竹柏路503弄,907948
文化花园园中苑,21,68101,0.0389803,121.497359,31.309341999999997,武东路315弄,3672
马华大楼,62,53333,-0.010648000000000001,121.49370900000001,31.282667,大连西路280号,657326
华馨公寓,14,75000,0.0168113,121.457755,31.140653000000004,罗秀路55弄,7618
朱行四村,35,51192,0.0376406,121.42906200000002,31.128705,莘朱路1924弄,6857
新泾别墅,6,73480,0.000462925,121.37123400000002,31.204953999999997,金浜路10弄,5269
虹德苑,186,73684,0.000882924,121.41937,31.22591,长宁路1302弄55支弄,710
保利星海屿筑(北区),14,42748,-9.35629e-05,121.260847,31.356926,高台路560弄，洪德路683弄1-21号,1026210
延虹公寓,33,55964,-0.00510213,121.38427,31.194618,虹中路796弄,4636
福运庄园二期,4,10328,-0.0261198,121.04278300000001,31.182888000000002,曙光路9号,883462
茶园坊,2,62048,0.000838764,121.52644599999999,31.296083000000003,黄兴路1717弄,3925
侨福逸品福邸,1,11643,-0.0164724,120.410114,30.342096,聆涛路188号,925384
高行银杏苑(北区),108,49122,-0.0150385,121.61523000000001,31.29632,金高路436弄,877073
民主花园,116,53205,0.00326218,121.455483,31.324346000000002,共和新路4703弄85-87号,4756
光启南路362号小区,2,88750,,121.501648,31.221822999999997,光启南路362号,817348
星河世纪城星月蓝湾B区,164,55853,-0.017762,121.400906,31.268683000000003,桃浦路300弄单号,938284
共康路400弄小区,19,50821,0.0126933,121.443248,31.326318,共康路400弄,8816
华盛新村,2,24285,-0.031119099999999997,121.758257,31.053243,华盛新村,7811
岚皋西路45弄小区,2,50000,-0.09502260000000001,121.430881,31.254703999999997,岚皋西路45弄,994121
襄阳南路166弄小区,7,154166,0.0033191,121.46344199999999,31.219893,襄阳南路166弄,114653
罗秀二村,39,51308,-0.029745999999999998,121.453071,31.138634000000003,罗秀路213弄,2035
京城大厦,159,48888,0.0037161,121.523576,31.221245,张家浜路37弄,2321
逸天阁,37,60439,0.036707300000000005,121.456978,31.252240999999998,天目西路547-1号,9268
万安世家华园(公寓),4,16666,-0.00489611,121.163625,30.904171999999996,健康路415弄,370205
方舟园三村,26,32000,0.00445728,121.24391200000001,31.023976,荣乐中路30弄,8524
龙柏易居公寓,100,51724,-0.00580479,121.371257,31.181062,龙柏六村,7106
莲浦府邸(东区公寓),356,65248,0.0175761,121.37183200000001,31.144766999999998,宝铭路88弄,1671
赞成丽景苑,74,10000,-0.0525817,120.79293200000001,30.765657,双溪路453号,890114
馨越公寓,15,39000,-0.00253203,121.37257199999999,31.234825,千阳南路99弄,820257
长桥三村,335,58571,-0.00737213,121.448231,31.140985999999998,龙川路58号,10356
金光花苑,18,39736,0.00620395,121.396142,31.286580999999998,古浪路355弄，桃浦西路955弄,1026025
珠江假日广场,2,20000,0.105705,121.238676,31.09113,城隆路629弄,446390
红叶别墅,6,37045,0.0183633,121.39790900000001,31.072723,颛兴路388弄,1132
幸之苑(一期),6,55000,0.00906322,121.494523,31.31969,逸仙路1321弄5支弄,820438
良友新村,17,28235,-7.08291e-05,121.47619499999999,30.924079,良友新村,8150
富容大厦,14,68681,0.000131058,121.45422099999999,31.246599,江宁路838号,991376
仁德坊,43,110965,0.11806900000000001,121.486621,31.210728000000003,斜土路298弄,542
复地香堤苑,62,36256,-0.0278329,121.193096,31.057325,三新北路1755弄,7879
名仕世家花苑,411,44943,-0.00317172,121.383028,31.095351,申北路566弄,115584
星竹花园,14,5555,-0.0884477,120.989452,31.905508,瑞兴路,917718
安佳公寓,2,60420,-0.0223301,121.486567,31.209737,五里桥路235弄 1-4号,248491
徐汇东安大楼,28,49473,0.00499726,121.46111100000002,31.196757,东安路338弄,18328
寿昌坊,142,60344,0.0378192,121.427741,31.157473,桂林西街151弄2-78号,2206
世茂云图,144,54545,0.0161708,121.551799,31.122312,康涵路58弄,780583
金榜新苑(北区),50,35483,-0.00135093,121.421205,31.064766,都市路1900弄,866000
保利熙悦,145,47900,-0.012391500000000001,121.381449,31.31415,走马塘路1228弄,809656
欧阳大厦,20,45099,-0.12948099999999998,121.493407,31.279692999999998,欧阳路561号,944583
思凡馨苑(东区),46,31942,-0.00414653,121.759597,31.147303000000004,施湾三路1055弄,654137
龙潭苑南,12,32911,0.09488010000000001,121.23866399999999,31.015239,中山二路125弄,9629
康衢小区,33,72727,-0.0477394,121.477332,31.201775,中山南一路1109弄,13697
胶州路273弄小区,18,138317,,121.448698,31.234982000000002,胶州路273弄,167585
秋霞公寓,18,24166,0.0658492,121.254279,31.387514000000003,东大街250弄,9031
谈家渡路140弄小区,6,55500,0.031771100000000004,121.42996799999999,31.241581,谈家渡路140弄,877643
淳大香槟年华(别墅),1,11229,-0.0008008539999999999,121.08419599999999,31.566883,印溪南路8号,892917
百乐门小区,22,78333,-0.015978899999999997,121.44860700000001,31.231097,愚园路246弄，万航渡路92号,1026203
同心路93弄小区,6,66489,0.154844,121.485569,31.272244,同心路93弄,6328
临汾路1515弄小区,68,47519,0.00023154,121.44461499999998,31.314566999999997,临汾路1515弄,2281
红庄新苑,7,15593,0.049680199999999994,121.728641,30.905039000000002,港极路568弄,817786
紫荆二村,27,27599,-0.0250804,121.17206200000001,31.296229999999998,泽普路175弄,9004
银华苑,30,93478,0.00998336,121.44901999999999,31.237146000000003,胶州路358弄,4156
阿麦伦公寓,1,113636,,121.450686,31.211656,高安路14号,172188
顺达苑,16,53137,-0.0223183,121.547523,31.336251,殷行路250弄58-71号,4193
连云大楼,1,103448,-0.000965736,121.479354,31.230225,金陵西路40号 ,862422
东泰大厦,73,45226,-0.0033716,121.49589099999999,31.253346,塘沽路309号,912793
东方广场,46,66660,0.0150754,121.56243300000001,31.259192,万德路11弄,2029
运舫小区,2,66304,0.00222199,121.520253,31.260523,保定路20弄10-40号,6594
益海佳苑,16,66666,0.20905300000000002,121.51923000000001,31.289576,中山北二路709弄1-10号,3172
新乐路151弄小区,19,159259,,121.46070800000001,31.223465,新乐路151弄,819968
广兰名苑,7,53547,0.0189918,121.626824,31.209245000000003,广兰路1166弄,1915
卢湾都市花园,515,91461,0.00218054,121.483024,31.206845,鲁班路509弄,74
银虹花苑,17,29666,0.00222973,121.444138,31.112685,银都路688弄,4534
公平大楼,18,61643,0.181308,121.508845,31.263723,周家嘴路734号,6588
水岸华庭,23,36986,-0.00221215,121.246599,31.038331,通波路186弄,14832
天禧嘉苑(北区),89,38095,-0.00594943,121.313177,31.272483,嘉峪关路600弄,319736
海琪园,269,104166,0.00442593,121.51026200000001,31.22607,中山南路398弄,3522
越富豪庭,102,76104,0.00581518,121.525958,31.220103,峨山路681弄,10169
农房松江府,19,37777,0.015538100000000001,121.194345,31.020128999999997,乐都西路1636弄,656792
惠南镇城南村,60,21951,-0.0367299,121.751182,31.037041,南园路370弄,819028
浦江丽都(北区),106,37494,-0.00101247,121.54339399999999,31.060252000000002,浦连路439弄,243977
徽宁路10号小区,2,78378,-0.00511545,121.50134399999999,31.2178,徽宁路10号,426518
绿城上海御园,422,89814,-0.00905831,121.59614199999999,31.298712,兰谷路2777弄,607019
商业二村,103,56947,-0.0120915,121.487527,31.289487,广灵二路商业二村,819193
龙科公寓,32,45000,0.025968400000000003,121.56097,31.196596999999997,高科西路2757弄,819457
绿城玫瑰园,2,17123,-0.046922000000000005,121.68666699999999,31.808109,民乐东路88号,918132
大华公园世家康华苑(一期),5,54444,0.00230122,121.41856200000001,31.287684999999996,华灵路1581弄,817353
石化十三村,7,17346,-0.0198893,121.35511799999999,30.715922999999997,蒙山路30号,8447
锦屏小区,38,70212,0.00247005,121.410381,31.220965999999997,玉屏南路520弄，锦屏路10弄，玉屏南路560弄，云雾山路551弄,990188
长达佳苑(别墅),2,28333,0.023665000000000002,121.58398999999999,31.030486,航梅路525弄3支弄，航梅路525弄2支弄,1025717
古桐二村,38,48988,-0.052914499999999996,121.624905,31.206215000000004,高斯路1296弄1-43号,82018
蒲汇别墅,8,67114,0.0512186,121.36511100000001,31.161965000000002,新镇路1258弄,7090
民星二村,29,53448,0.00505839,121.542348,31.318922999999998,民星二村，民星路400弄，民星路420号,990385
万富轩,114,45581,0.00678093,121.518924,31.169334999999997,板泉路1567弄,357989
阳城世家苑,92,67441,0.0136321,121.43354,31.287738,晋城路663弄,119263
徐家汇景园,111,92307,0.026545799999999998,121.43443300000001,31.195511,徐虹北路18弄,2487
融信铂湾(公寓),115,46067,-0.00169032,121.239337,31.143984999999997,置鼎路889弄,638435
湖南路100弄小区,2,150222,,121.447355,31.215045,湖南路100弄,85481
